idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Chartism,the People's Charter of 1838,0.0005104541778564453,0.7817020416259766,0.12124878168106079
1, She is also an architect.,Architect,0.0005166530609130859,1.5894966125488281,0.6905744075775146
2, JetSuite.,JetSuite,0.0004916191101074219,0.9200317859649658,0.9804090857505798
3, Film Stars Don't Die in Liverpool,Film Stars Don't Die in Liverpool,0.0004851818084716797,1.8290817737579346,1.0
4, Rick Fox,Rick Fox,0.0005037784576416016,0.7070324420928955,0.9999999403953552
5, Pan-Africanism,Pan-Africanism,0.0004887580871582031,1.1638579368591309,1.0000001192092896
6, Joseph Simon Dubin,Joseph Simon Dubin,0.0004930496215820312,1.1608891487121582,1.0
7, France,Estagel,0.0005135536193847656,0.48476696014404297,0.21092042326927185
8, 2014,20 January 2014,0.0004782676696777344,0.939443826675415,0.7310160994529724
9, Debbie Meyer,Deborah Elizabeth Meyer,0.0004792213439941406,0.7182867527008057,0.7922897338867188
10, Colette,Colette,0.0005016326904296875,0.7093396186828613,1.0000001192092896
11," No, Walk the Moon was formed in 2006, while Birthmark was formed in 2001.",no,0.0004913806915283203,5.206405401229858,0.21964696049690247
12, Darrelle Revis,Darrelle Revis,0.0004832744598388672,1.3844876289367676,1.0000001192092896
13, 1979,1979,0.0004978179931640625,0.9418573379516602,0.9999999403953552
14, Andy Duncan,Andy Duncan,0.00048160552978515625,0.7152762413024902,1.0000001192092896
15, The Glenn A. Black Laboratory of Archaeology.,Glenn A. Black Laboratory of Archaeology,0.0004832744598388672,2.5130727291107178,0.9860896468162537
16, Laura Ingalls Wilder was born first.,Laura Ingalls Wilder,0.0004897117614746094,2.2848703861236572,0.7877944707870483
17, Kentucky,Kentucky,0.00048422813415527344,0.4873967170715332,1.0
18, Germany,Germany,0.0004832744598388672,0.49526095390319824,1.0
19," 7,750","52,419",0.0004894733428955078,1.1602587699890137,0.17566269636154175
20," ""The Guitar Song""","""I'm Still Here""",0.0005090236663818359,1.3925201892852783,0.3537260890007019
21, The New Mickey Mouse Club.,Barney & Friends,0.0004992485046386719,1.6200318336486816,0.2802450656890869
22, 1913,1913,0.0004930496215820312,0.9337232112884521,1.0000001192092896
23, A health education event for children.,a health education event for children,0.0005018711090087891,1.8423385620117188,0.9947300553321838
24," Flag of Trenton, Georgia.","city flag of Trenton, Georgia",0.0004894733428955078,1.835261583328247,0.9548106789588928
25, 1971,1971,0.000484466552734375,0.9356777667999268,1.0
26, Shannen Doherty,Shannen Doherty,0.0004851818084716797,1.614314317703247,1.0000001192092896
27, Yankee,Yankee,0.0004982948303222656,0.4806978702545166,1.0000001192092896
28, 2003,2003,0.0004925727844238281,0.9338533878326416,1.0
29," 50,000","50,000 residents",0.0004985332489013672,1.1642816066741943,0.7042243480682373
30, Woodsville,Woodsville,0.0004792213439941406,0.7139678001403809,1.0000001192092896
31, The Middle Kingdom of Egypt.,Middle Kingdom of the Middle Bronze Age,0.0004863739013671875,1.6078319549560547,0.6572299003601074
