idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Kate Spade,Kate Spade,0.0004894733428955078,0.556685209274292,0.9999998807907104,1.0,1.0
1," Columbus, Ohio.","Columbus, Ohio",0.0005145072937011719,0.6345000267028809,0.9755048155784607,1.0,1.0
2, Saddam Hussein,Saddam Hussein,0.0005040168762207031,0.3885500431060791,1.0,1.0,1.0
3," Pete Sampras won Wimbledon 7 times, not Menno Oosting or Goran Ivanišević.",Goran Ivanišević,0.0005211830139160156,3.0478878021240234,0.5205743312835693,0.375,0.375
4, The Multifunction Polis.,Multifunction Polis,0.000492095947265625,0.986778736114502,0.928430438041687,0.8,0.8
5, Microsoft Windows and Linux.,Microsoft Windows and Linux,0.0004971027374267578,0.7472841739654541,0.865555465221405,1.0,1.0
6, Tameside Stadium,Tameside Stadium,0.0004906654357910156,0.6228551864624023,1.0,1.0,1.0
7, The Danes.,Danes,0.0004925727844238281,0.6265413761138916,0.898352324962616,0.6666666666666666,0.6666666666666666
8, Teucrium has more species.,Teucrium,0.0004925727844238281,1.1093358993530273,0.7450357675552368,0.4,0.4
9, Floyd Mayweather Jr. vs. Conor McGregor.,The Money Fight,0.0004975795745849609,1.230031967163086,0.45908352732658386,0.0,0.0
10," April 9, 1967","September 5, 1967",0.0004889965057373047,0.9887425899505615,0.9513823986053467,0.3333333333333333,0.3333333333333333
11, Lincoln City,Lincoln City,0.0004954338073730469,0.3829314708709717,1.0,1.0,1.0
12, Daniel Negreanu,Daniel Negreanu,0.0005066394805908203,0.7536871433258057,1.0,1.0,1.0
13, Yes.,yes,0.00048828125,0.38257336616516113,0.836855947971344,1.0,1.0
14," No, only Dariush Mehrjui is a member of the Iranian Academy of the Arts.",no,0.0004990100860595703,2.567535400390625,0.16114148497581482,0.13333333333333333,0.13333333333333333
15, The Sweet Escape,The Sweet Escape,0.0005037784576416016,0.5045278072357178,1.0000001192092896,1.0,1.0
