idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, Kizomba,quadrilles,0.3263673782348633,24.956013441085815,0.29741552472114563
1, 1929,"April 6, 1929",0.35007500648498535,24.968255281448364,0.8192121386528015
2, Amanda Peet,Elizabeth Keener,0.355640172958374,25.015174388885498,0.4182494282722473
3, Prog,Prog,0.3708195686340332,24.758106231689453,1.0000001192092896
4, Rocko's Modern Life,Johnny Bravo,0.3616657257080078,25.41387104988098,0.2764740288257599
5, Yes.,no,0.3692457675933838,24.74089765548706,0.5598188042640686
6, Sergei Prokofiev,Sergei Sergeyevich Prokofiev,0.3576669692993164,25.423200845718384,0.9057419300079346
7, BREN,Area 51,0.3761160373687744,24.726733207702637,0.14522019028663635
8, Incesticide,Incesticide,0.36739563941955566,25.04849076271057,1.0000001192092896
9," Theo van Gogh was born in 1857 and died in 1891, while Raj Kapoor was born in 1924 and died in 1988. Therefore, Raj Kapoor was younger.","Theodoor ""Theo"" van Gogh",0.3572726249694824,33.303598403930664,0.40549513697624207
10, 1925,1925,0.39034533500671387,24.882805585861206,1.0
11, LKBR,LKBR,0.36832356452941895,24.97581720352173,1.0
12, James Zachery,James Zachery,0.36548852920532227,24.971972465515137,0.9999999403953552
13, Colin Campbell is also an actor.,Colin Campbell,0.36069178581237793,25.878366708755493,0.8128354549407959
14," Perry Hall is located in Baltimore County, Maryland, which is the third-most populous county in Maryland.",third-most,0.363170862197876,28.775906562805176,-0.00214565172791481
15, Tom Felton,Isabella Calthorpe,0.3730804920196533,25.02104878425598,0.13622479140758514
16, A Christmas Carol,A Christmas Carol,0.36569666862487793,25.02389121055603,1.0
17, The Treaty of Paris (1783),Treaty of Paris,0.3632183074951172,26.08986520767212,0.8641675710678101
18, Drew Pearce.,Drew Pearce,0.3670063018798828,25.010462760925293,0.9778204560279846
19, Mount Gushmore,Mount Gushmore,0.36251401901245117,25.161179304122925,1.0
20, Australia,Australian,0.3636612892150879,24.460919857025146,0.764335572719574
21, 2013,1984,0.3988773822784424,24.923415422439575,0.5334278345108032
22, U.S. Bank Stadium in Minneapolis.,U.S. Bank Stadium,0.3655283451080322,26.112419843673706,0.8630548715591431
23, Fun-World,FunWorld,0.3576843738555908,24.845229148864746,0.7870840430259705
24, P.T.,Kojima Productions,0.36214327812194824,24.795940160751343,0.18107497692108154
25, 25,25,0.3733644485473633,24.731733322143555,1.0
26, Rick Harrison,Rick Harrison,0.36597514152526855,24.608739137649536,1.0
27," Tehran, Iran.","Tehran, Iran",0.35911130905151367,25.138978242874146,0.9732644557952881
28, Mawson Lakes.,The Levels,0.36743879318237305,25.34592318534851,0.12833420932292938
29, Fred Agabashian,"Levon ""Fred"" Agabashian",0.37119603157043457,25.29542636871338,0.7869086861610413
30, Tecomanthe has more species.,Pyrrosia,0.3758871555328369,25.813590049743652,0.22291132807731628
31, Yes.,no,0.39774298667907715,24.683982372283936,0.5598188042640686
