idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,The Lobund Institute for Animal Studies.,Lobund Institute for Animal Studies,0.001092672348022461,2.10727596282959,0.9848483800888062
1,"They argue that child labour is a symptom of poverty and that banning it could lead to more harm, such as increased abuse and exploitation of children in informal or underground economies.",only option for survival,0.0011029243469238281,1.9116201400756836,0.0637337863445282
2,"The text does not specify the exact origin of the children in Switzerland, but it mentions that in other countries, child labour affected children from various backgrounds, including urban and rural areas, and those who were sent to work as convicts.",slums,0.0010836124420166016,2.435293197631836,0.13441091775894165
3,More than half.,more than half,0.0010063648223876953,0.6963396072387695,0.9653955698013306
4,Boys and girls were victims of industrial accidents.,Boys and girls,0.0010595321655273438,0.9040975570678711,0.540861964225769
5,The A-series.,the A-series,0.0009839534759521484,0.6972188949584961,0.972833514213562
6,Professor of Chemistry and Physics.,Professor of Chemistry and Physics,0.0010905265808105469,0.7783174514770508,0.9760823249816895
7,"The second law of thermodynamics, as it arises in statistical mechanics, is a probabilistic law, stating that it is overwhelmingly likely that net entropy will increase.",not an absolute law,0.0009925365447998047,1.8378074169158936,0.31819477677345276
8,Full-time work and sometimes part-time work can hinder schooling for child labourers.,full-time work,0.000980377197265625,1.1667160987854004,0.5012452602386475
9,Aristotle's definition of topos.,Aristotle's,0.0009799003601074219,0.7996587753295898,0.6157328486442566
10,The Alliance for Catholic Education program offers a Master of Education program.,Alliance for Catholic Education,0.0010683536529541016,1.0695037841796875,0.8388580083847046
11,"Albert Zahm, John's brother, built an early wind tunnel at Notre Dame.",an early wind tunnel,0.000982522964477539,1.2184884548187256,0.4520145654678345
12,The Central Collegiate Hockey Association.,Central Collegiate Hockey Association,0.0010216236114501953,0.8281290531158447,0.9770380258560181
13,The third type of solution argues that the laws of physics are not time-reversal symmetric.,the laws are not time-reversal symmetric,0.0010139942169189453,1.2840561866760254,0.7718367576599121
14,Immanuel Kant described time as an a priori notion.,a priori notion,0.0009615421295166016,1.0186691284179688,0.5146529078483582
15,There is no mention of the Philippines in the given context.,25th,0.0010578632354736328,0.9951772689819336,-0.0016713794320821762
16,13 years old.,13,0.0010914802551269531,0.7456145286560059,0.6933684349060059
17,The water inside the bucket could possibly have a slight curve.,the bucket could be seen as rotating,0.0010912418365478516,1.0306282043457031,0.7099978923797607
18,Mali.,Mali,0.0009610652923583984,0.6126053333282471,0.9725584387779236
