idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Europe.,Europe,0.0014927387237548828,2.545863151550293,0.9180409908294678
1,1988,1988,0.0013570785522460938,1.2465295791625977,1.0
2,"No, they are not.",no,0.0011687278747558594,1.280224323272705,0.24317538738250732
3,"Propane is composed of 5 atoms (3 carbon and 2 hydrogen), while Metaproscaline is composed of 13 atoms (9 carbon, 4 oxygen, 2 hydrogen, and 1 nitrogen).",Metaproscaline,0.0011315345764160156,3.3422305583953857,0.46617963910102844
4,"Ernst II, Duke of Saxe-Coburg and Gotha.",Ernst II of Saxe-Coburg-Gotha,0.0012466907501220703,1.794055461883545,0.9153214693069458
5,United States.,United States,0.0013446807861328125,1.2447013854980469,0.9286460876464844
6,"William Garwood, Jr. was a director of the early silent film era in the 1910s.","William Davis Garwood, Jr.",0.0013337135314941406,2.220392942428589,0.5112761855125427
7,Indian Territory.,Indian Territory,0.0012044906616210938,1.1526904106140137,0.9611039757728577
8,Native Americans.,Indigenous peoples of Arizona,0.0012125968933105469,1.2240002155303955,0.5673438906669617
9,Colorado Rapids.,Colorado Rapids,0.001186370849609375,1.1465260982513428,0.9690830707550049
10,Danny Welbeck.,Daniel Nii Tackie Mensah Welbeck,0.00138092041015625,1.2597582340240479,0.5682744979858398
11,Tew.,the God Tew,0.0012369155883789062,1.2135741710662842,0.655913770198822
12,"October 22, 2012.","October 22, 2012",0.0011951923370361328,1.453462839126587,0.9862101078033447
13,1866,1866,0.0011906623840332031,1.130448818206787,1.0000001192092896
14,"Goodlettsville, Tennessee.","Goodlettsville, Tennessee",0.0012288093566894531,1.292640209197998,0.985377311706543
15,Yes.,yes,0.0011157989501953125,1.1019365787506104,0.836855947971344
16,1984,1984,0.0012121200561523438,1.248502254486084,1.0
17,The Scopes Trial.,The State of Tennessee v. John Thomas Scopes,0.001171112060546875,1.3162915706634521,0.4743788540363312
18,Kuril Islands.,Kuril Islands,0.001310586929321289,1.2611212730407715,0.9804890751838684
19,The Gestapo.,Gestapo,0.0014088153839111328,1.357170581817627,0.8559780716896057
20,Kendal Castle.,Kendal Castle,0.0012500286102294922,1.308642864227295,0.9834663271903992
21,Bernie Ecclestone.,Bernie Ecclestone,0.0012028217315673828,1.336190938949585,0.9707001447677612
22,1893,1886,0.0012619495391845703,1.2710249423980713,0.5764106512069702
23,England.,England,0.0012943744659423828,1.2578341960906982,0.9507434368133545
24,1843,1843,0.0012025833129882812,1.288384199142456,1.0000001192092896
25,"Wes Unseld was born on March 14, 1946.","March 14, 1946",0.001336812973022461,1.8147475719451904,0.5158483386039734
26,Cecil Rhodes.,Cecil John Rhodes,0.0012602806091308594,1.2797744274139404,0.9314529895782471
27,King George III of Great Britain.,King George III,0.0013720989227294922,1.4165534973144531,0.9044855237007141
28,1978,1978,0.0013670921325683594,1.2317569255828857,1.0
29,Seinfeld.,Seinfeld,0.0012464523315429688,1.246579885482788,0.9705938696861267
30,Maybole.,"South Ayrshire, Scotland",0.0011992454528808594,1.2322044372558594,0.18387456238269806
31,IO Interactive.,IO Interactive,0.001176595687866211,1.2372143268585205,0.9589616060256958
32,1991.,1991,0.0012247562408447266,1.3532042503356934,0.9609361290931702
