idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,"May 20, 2014.","May 20, 2014",0.0011479854583740234,1.8334739208221436,0.9731619358062744
1,"John Berends of the CDA is the mayor of Apeldoorn, the municipality that Uddel is in.",John Berends,0.0009508132934570312,1.2088007926940918,0.5138925909996033
2,Slushii.,Out of Light is the debut studio album of American electronic music producer and DJ Slushii.,0.0008516311645507812,0.47307562828063965,0.3263341188430786
3,The Philadelphia Phillies.,Indians,0.0008692741394042969,0.4640040397644043,0.33271944522857666
4,2009.,2009,0.0009019374847412109,0.44219231605529785,0.9539592266082764
5,Marv Albert.,Marv Albert,0.0009496212005615234,0.4473898410797119,0.990716814994812
6,"Tony Leung Ka-fai, one of the actors of Always Be The Winners, is a four-time winner of the Hong Kong Film Award.",four-time winner,0.0008943080902099609,1.4157721996307373,0.4601643681526184
7,"1,898.","1,898",0.0008916854858398438,0.4975905418395996,0.9890632629394531
8,Nature Publishing Group.,Nature Publishing Group,0.0008709430694580078,0.47672605514526367,0.9576834440231323
9,1838,1838,0.00093841552734375,0.4083876609802246,1.0000001192092896
10,1643,1643,0.0009329319000244141,0.4555549621582031,1.0
11,"""Thank You"" (1925) came first.",The Grapes of Wrath,0.0008654594421386719,0.6585423946380615,0.16074955463409424
12,John Bonython.,John Bonython,0.0010290145874023438,0.5139060020446777,0.9805543422698975
13,My Husband Got a Family.,My Husband Got a Family,0.0009226799011230469,0.5154483318328857,0.9718672633171082
14,"Eugene O'Neill was born first, on October 16, 1888.",Eugene Gladstone O'Neill,0.0008685588836669922,0.8436233997344971,0.5025200843811035
15,Both are songs by Fifth Harmony.,album,0.0009336471557617188,0.5778772830963135,0.3593984842300415
