idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,Northeastern State University.,Northeastern State University,0.2829246520996094,2.136188268661499,0.9759487509727478,1.0,1.0
1,There is no mention of Swansea being bombed heavily in the provided text.,four times,0.33365893363952637,1.2860260009765625,-0.05643010884523392,0.0,0.0
2,"1,600 civilians were casualties, with around 400 killed.",around 400,0.43628716468811035,1.332000494003296,0.4087463617324829,0.3636363636363636,0.3636363636363636
3,Incendiary Fields.,Brandbombenfelder (Incendiary Fields),0.33569931983947754,0.9005296230316162,0.6490362882614136,0.8,0.8
4,7 September 1940.,7 September 1940,0.6900980472564697,0.9936263561248779,0.978657603263855,1.0,1.0
5,168 people died in the Oklahoma City bombing.,168,0.7493016719818115,1.009462594985962,0.2120770514011383,0.2222222222222222,0.2222222222222222
6,"Operating over home territory allowed British flyers to fly again if they survived being shot down, whereas German crews faced capture and were harder to replace.","Bombers were noisy, cold, and vibrated badly",0.2984588146209717,1.9982123374938965,0.4459001123905182,0.12121212121212123,0.060606060606060615
7,Stanley Schachter.,Walter Bradford Cannon,0.839644193649292,0.8997433185577393,0.3174397647380829,0.0,0.0
8,The Ozark Mountains.,"the ""Bible Belt""",1.2958874702453613,0.6940052509307861,0.26616740226745605,0.3333333333333333,0.3333333333333333
9,The second recording of note is the Second Great Fire of London.,"Herbert Morrison's famous ""Britain shall not burn"" appeal for more fireguards in December 1940.",0.5720877647399902,1.281012773513794,0.32429060339927673,0.0,0.0
10,Scherer's model of emotion is not mentioned in the provided text.,components processing model,0.3230290412902832,1.324965238571167,0.09838970750570297,0.13333333333333333,0.13333333333333333
11,The University of Oklahoma campus.,the south oval of the University of Oklahoma campus,0.3880293369293213,0.9558079242706299,0.8458245992660522,0.7142857142857143,0.7142857142857143
12,Anthropology.,anthropology,0.3443722724914551,0.8078289031982422,0.9676189422607422,1.0,1.0
13,AD 850-1450.,between AD 850 and 1450,0.54305100440979,0.9986095428466797,0.8826918601989746,0.7499999999999999,0.7499999999999999
14,"177,000 people used the Tube as a shelter on September 27, 1940, which was the peak use.",4%,0.30144834518432617,1.8830125331878662,0.043356820940971375,0.0,0.0
15,Energy.,energy,0.25833606719970703,0.7569842338562012,0.8861300349235535,1.0,1.0
16,Hugh Dowding,Dr. R. V. Jones,0.30101609230041504,0.8075566291809082,0.2948867976665497,0.0,0.0
