idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Raoul Walsh and John Lasseter are both film directors.,film director,0.4669640064239502,2.3078155517578125,0.5667428970336914
1,Katharine Ross.,Katharine Ross,0.8705441951751709,0.5829670429229736,0.9753739833831787
2,Orange County.,Orange,0.2836720943450928,0.6313271522521973,0.5506259799003601
3,American.,American,0.30303072929382324,0.6296565532684326,0.9135115146636963
4,Chelsea.,Chelsea Football Club,0.3339972496032715,0.5805268287658691,0.8088436126708984
5,"Inkan aarre was created earlier, in 1951, while Totopoly was created in 1938.",Totopoly,0.3299882411956787,1.4332075119018555,0.3521062731742859
6,The True Colors Tour by Zedd.,The True Colors Tour,0.34903645515441895,0.9803886413574219,0.8027588725090027
7,"Patrick Lussier directed the movie ""My Bloody Valentine 3D"" where Jensen Ross Ackles plays Jason Todd.",Patrick Lussier,0.2703983783721924,1.701385498046875,0.3046983480453491
8,The Good Wife.,The Good Wife,0.7349412441253662,0.7114565372467041,0.9769506454467773
9,"Daytona Beach, Florida.","Daytona Beach, Florida",0.3355576992034912,0.7013776302337646,0.982018232345581
10,"The Con Mine started production in 1938, while the Giant Mine started production in 1944.",The Con Mine,0.3983573913574219,1.4211540222167969,0.430807501077652
11,1988.,1988,0.4593014717102051,0.7905328273773193,0.954633355140686
12,The United States.,U.S.,1.0045523643493652,0.702711820602417,0.8392894268035889
13,"""All in the Family"".",All in the Family,0.32346248626708984,0.8692474365234375,0.8050900101661682
14,"Thums Up has a higher market share, commanding approximately 42% in the cola segment in India.",Thums Up,3.711233377456665,1.4134933948516846,0.5772143006324768
15,Yes.,yes,0.3185086250305176,0.6029162406921387,0.836855947971344
16,"Tongshanjiabu is taller at 7,207m compared to Kanjut Sar at 7,000m (exact height not specified).",Kanjut Sar,0.39881443977355957,1.7417449951171875,0.4902835190296173
17,Leeds United F.C.,Leeds United Football Club,2.2910420894622803,0.8598587512969971,0.8536763191223145
18,"Billy Dickson directed the 2016 film ""Believe"" where Lance E. Nichols played Larry Williams.",David Fincher,1.2767391204833984,1.3701391220092773,0.16841456294059753
