idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,"""The Ballad of Jed Clampett"".",The Ballad of Jed Clampett,0.001150369644165039,2.305185317993164,0.9777581691741943,1.0,1.0
1,Geronimo Pratt.,Geronimo Pratt,0.0013501644134521484,0.7896125316619873,0.9871575832366943,1.0,1.0
2,Partners,Aladdin's Dragons,0.0009951591491699219,0.5171918869018555,0.17618650197982788,0.0,0.0
3,Billy Corgan.,Billy Corgan,0.0009570121765136719,0.6846864223480225,0.985373318195343,1.0,1.0
4,George Martin.,George Martin,0.0008780956268310547,0.6616454124450684,0.9769542217254639,1.0,1.0
5,AB Productions.,Warner Bros.,0.0010037422180175781,0.6648430824279785,0.5031671524047852,0.0,0.0
6,American.,American,0.0009527206420898438,0.6223657131195068,0.9135115146636963,1.0,1.0
7,Aerolíneas Argentinas.,1949,0.0009739398956298828,0.8865282535552979,0.1528749167919159,0.0,0.0
8,"December 16, 1964.","December 16, 1964",0.0008497238159179688,0.8889951705932617,0.9859087467193604,1.0,1.0
9,"Martina Navratilova was born on October 18, 1956, and Kevin Curren was born on March 2, 1958.",Martina Navratilova,0.0010418891906738281,2.162120819091797,0.6669567823410034,0.21052631578947367,0.21052631578947367
10,America.,British,0.0009837150573730469,0.6224358081817627,0.532699704170227,0.0,0.0
11,1992,1992,0.0008771419525146484,0.6360294818878174,1.0,1.0,1.0
12,16 seasons.,16 seasons,0.0010781288146972656,0.6855595111846924,0.9809026122093201,1.0,1.0
13,They are both titles of films.,documentary film,0.001005411148071289,0.8713207244873047,0.4009975790977478,0.25,0.25
14,"Joan Didion is an American author, and Aleister Crowley was an English occultist.","Aleister Crowley ( ; born Edward Alexander Crowley; 12 October 1875 – 1 December 1947) was an English occultist, ceremonial magician, poet, painter, novelist, and mountaineer.",0.0010898113250732422,1.4246914386749268,0.7247075438499451,0.3888888888888889,0.33333333333333337
15,CuriosityStream.,CuriosityStream,0.0009675025939941406,0.7269737720489502,0.9622707962989807,1.0,1.0
16,There is no title in the Peerage of Great Britain that was created in 1965. The title of Earl Spencer was created in 1765.,31 October 1783,0.0010495185852050781,2.0660877227783203,0.28317341208457947,0.0,0.0
17,"September 13, 1996.","1971September 13, 1996",0.0011799335479736328,0.9245960712432861,0.6245321035385132,0.6666666666666666,0.6666666666666666
18,Home Alone.,Home Alone,0.0010554790496826172,0.6659636497497559,0.9572392106056213,1.0,1.0
19,They are both musicians.,lead singer,0.0009100437164306641,0.7631616592407227,0.4239349067211151,0.0,0.0
20,Koningsdag.,27 April,0.0009052753448486328,0.6950259208679199,0.20625674724578857,0.0,0.0
21,"Rockefeller Plaza's Comcast Building in Midtown Manhattan, New York City.",Rockefeller Plaza's Comcast Building,0.0010030269622802734,1.2151339054107666,0.9122718572616577,0.625,0.625
22,"2,144.","2,144",0.0011224746704101562,0.779822587966919,0.9781618714332581,1.0,1.0
23,Versailles.,Versailles,0.0009708404541015625,0.6650876998901367,0.9673802852630615,1.0,1.0
24,Daddy Yankee.,Daddy Yankee,0.0009915828704833984,0.6377213001251221,0.9856879115104675,1.0,1.0
25,Barq's.,Barq's,0.001033782958984375,0.7342579364776611,0.9796097278594971,1.0,1.0
26,India.,India,0.0009500980377197266,0.6236438751220703,0.9400805234909058,1.0,1.0
27,Ulster Defence Association (UDA),Ulster Freedom Fighters (UFF),0.001194000244140625,0.9314932823181152,0.6067042946815491,0.25,0.25
28,The Dukes of Hazzard.,The Dukes of Hazzard,0.0010247230529785156,0.8860855102539062,0.9846733808517456,1.0,1.0
29,George Segal.,George Segal,0.0009474754333496094,0.723156213760376,0.9795596599578857,1.0,1.0
30,"Shakespeare's plays have been translated into every major language, and they have been brought to children by Shakespeare in Action, a theatre company founded in 1988 in Toronto.",Shakespeare's plays,0.0009105205535888672,2.212839126586914,0.6394894123077393,0.1875,0.1875
31,Grigori Rasputin.,Grigori Rasputin,0.0009126663208007812,0.872736930847168,0.9760713577270508,1.0,1.0
32,Paris Hilton.,Paris Hilton,0.0009143352508544922,0.6782703399658203,0.9655944108963013,1.0,1.0
33,They are both genera of flowering plants.,genus of flowering plants,0.0008714199066162109,0.8827176094055176,0.7500672340393066,0.5454545454545454,0.5454545454545454
34,Yes.,yes,0.0010228157043457031,0.5885071754455566,0.836855947971344,1.0,1.0
