idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,They are both cities in China.,China,0.28205227851867676,1.7470321655273438,0.4774954915046692
1,L. Frank Baum.,L. Frank Baum,0.48292112350463867,0.43019914627075195,0.9869771003723145
2,The 1962 British Empire and Commonwealth Games.,"August 24 to 31, 2019",0.30260610580444336,0.6004934310913086,0.14650633931159973
3,The 15th century.,the 15th century,1.1436421871185303,0.4584813117980957,0.977820634841919
4,"Fanna is a ""comune"" (municipality) in the Province of Pordenone.","""comune""",0.2570312023162842,0.961400032043457,0.34036582708358765
5,Danny Elfman.,Danny Elfman,0.43487024307250977,0.385789155960083,0.9786641597747803
6,A Single Man.,A Single Man,0.3117196559906006,0.38266611099243164,0.9839093685150146
7,1864-1865.,1804 to 1868,0.38172340393066406,0.49541330337524414,0.6159738302230835
8,Streetwise (1984) was released before The Last Lions (2011).,Streetwise,0.28264474868774414,0.8138241767883301,0.5547952055931091
9,Tim Heidecker and Eric Wareheim.,Tim & Eric,0.7773621082305908,0.5572283267974854,0.5959616303443909
10,I couldn't find any information about Romany Wood performing with Sir Richard Henry Simpson Stilgoe.,Royal Charity Gala,0.2737884521484375,0.9221704006195068,0.18624040484428406
11,1976,1976,0.3341250419616699,0.38375329971313477,1.0
12,Gillian Chung.,Gillian Chung,0.4914383888244629,0.28229713439941406,0.982973039150238
13,Terry Gilliam.,Terry Gilliam,0.36774492263793945,0.38755297660827637,0.9828261733055115
14,The Catuvellauni were a Celtic tribe.,Celtic tribe,0.2821505069732666,0.5989382266998291,0.6444052457809448
15,Peaky Blinders.,Peaky Blinders,0.40895795822143555,0.41906285285949707,0.9873658418655396
