idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,24 May 1923.,24 May 1923,0.3809225559234619,1.7254531383514404,0.9853471517562866
1,Eugene Onegin.,The Queen of Spades,0.40505075454711914,0.3884696960449219,0.21219472587108612
2,2017.,2017,0.3658626079559326,0.3893296718597412,0.9525437951087952
3,"""Lovecraft"".",Lovecraft,0.3344438076019287,0.3834695816040039,0.9230127334594727
4,Tofu.,bean curd,1.0469493865966797,0.38788676261901855,0.2858392298221588
5,1984,1984,3.391477108001709,0.3470609188079834,1.0
6,Film.,film,0.38007330894470215,0.2894434928894043,0.8702664375305176
7,John Eleuthère du Pont.,John Eleuthère du Pont,2.0879223346710205,0.45891785621643066,0.9876766800880432
8,Seoul.,Seoul,0.3175826072692871,0.31478047370910645,0.9669973850250244
9,8958,8958 sqmi,0.5139546394348145,0.238020658493042,0.6711154580116272
10,The 15:17 to Paris.,The 15:17 to Paris,2.200019598007202,0.4269733428955078,0.9903227090835571
11,Robin Hood (1973 film) was produced first.,Robin Hood,0.26856017112731934,0.6381926536560059,0.7236782908439636
12,Billions.,Billions,1.2261013984680176,0.34836530685424805,0.9573147296905518
13,Mark Knopfler.,Mark Freuder Knopfler,0.31743884086608887,0.3912370204925537,0.7932934761047363
14,King Barrett.,Alberto Del Rio,0.28337883949279785,0.34584522247314453,0.2741616368293762
15,ACS Nano.,ACS Nano,0.4489734172821045,0.32523655891418457,0.9732364416122437
