idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Psyonix,Psyonix,0.0005035400390625,0.58315110206604,1.0
1, Wenchang,Wenchang,0.0005166530609130859,0.5263402462005615,1.0000001192092896
2, François Ozon was born first.,Alex Segal,0.0004916191101074219,1.0277774333953857,0.16942867636680603
3, Baby Bash,Baby Bash,0.0004940032958984375,0.39939236640930176,1.0
4, XL Recordings,XL Recordings,0.0004992485046386719,0.5298459529876709,1.0000001192092896
5," No, Jason Schwartzman is from the United States and Rob Halford is from England.",no,0.0005030632019042969,2.417442560195923,0.2057596743106842
6, 1774,1774,0.0005059242248535156,0.5337166786193848,1.0
7, Ovid,Ovid,0.0014569759368896484,0.3984644412994385,1.0000001192092896
8, Aidan Gillen,Aidan Gillen,0.0004951953887939453,0.6617128849029541,1.0
9, Rihanna,Rihanna,0.0004863739013671875,0.2817666530609131,1.0000001192092896
10, Adelaide,Adelaide,0.0004961490631103516,0.27915334701538086,1.0000001192092896
11, Abu Hamza al-Masri,Abu Hamza al-Masri,0.0004987716674804688,1.0287938117980957,1.0000001192092896
12, Hutchison 3G.,the Hutchison 3,0.0004913806915283203,0.9030721187591553,0.7766520380973816
13," ""Pour It Up""",Pour It Up,0.0005095005035400391,0.7769842147827148,0.853134274482727
14, Achtung Baby,U2,0.0005114078521728516,0.662194013595581,0.2594813108444214
15," ""Flaming Moe's.""","""Flaming Moe's.""",0.00049591064453125,1.0368010997772217,1.0000001192092896
