idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Sponges typically feed by drawing in water through pores and filtering out food particles.,drawing in water through pores,0.0005114078521728516,4.761188268661499,0.4883391857147217
1, 1773,1773,0.0005497932434082031,1.0781214237213135,1.0000001192092896
2," Forbade the king to pass any new law without the consent of the representatives of the nobility, in Sejm and Senat assembled.",forbade the king to pass any new law without the consent of the representatives of the nobility,0.0005056858062744141,7.842855930328369,0.8309609889984131
3, J. Brent Walker,J. Brent Walker,0.0005199909210205078,1.3372554779052734,1.0
4," March 24, 2008, to August 8, 2008.",April 28.,0.0004954338073730469,4.804701328277588,0.6643765568733215
5, The Silk Road,Silk Road,0.0005118846893310547,1.1082432270050049,0.9685282707214355
6," Olympia, Greece","Olympia, Greece",0.0005090236663818359,1.1024646759033203,1.0
7, Museum of Contemporary Art Detroit,Museum of Contemporary Art Detroit,0.0005018711090087891,1.634317398071289,1.0
8, The separation of church and state.,constitutional limitation on religious establishment,0.0005118846893310547,2.17278790473938,0.6398825645446777
9," noble, privileged","formalized, hereditary",0.0005080699920654297,1.1054651737213135,0.3049238324165344
10, A sense of solidarity.,co-proprietors of Piast realms,0.0004999637603759766,1.6337287425994873,0.1461465209722519
11, A religious dimension.,a religious dimension,0.0005061626434326172,1.3749747276306152,0.9742680191993713
12, The night blooming cereus.,cereus,0.0005037784576416016,2.1725120544433594,0.7007009983062744
13, Belle Isle Park,Belle Isle Park,0.0005059242248535156,1.1044418811798096,1.0
14, The Paralympic Games.,Paralympic Games,0.0004949569702148438,2.1786704063415527,0.967146098613739
15, crime rate and improving city services.,high crime rate,0.000522613525390625,2.1778757572174072,0.7341787219047546
16," The first part of the First Amendment is known as the ""Establishment Clause"".","""establishment clause""",0.0004949569702148438,4.710752010345459,0.6859952211380005
17, churches.,churches,0.0004982948303222656,0.868300199508667,0.9542413353919983
18," ""High (river) bank""","""high (river)bank""",0.0005085468292236328,2.247860908508301,1.0000001192092896
19, Roger Williams was a Baptist theologian and the founder of the colony of Rhode Island.,Baptist theologian,0.0005025863647460938,5.016413688659668,0.3785722255706787
20, The Michigan Chronicle,Michigan Chronicle,0.0005228519439697266,1.143826961517334,0.9822119474411011
21, Hannover 96,Hannover 96,0.0005190372467041016,1.422391414642334,1.0
22, Pervasive secularism,pervasive,0.0005028247833251953,1.6979515552520752,0.5822476744651794
23, Casimir III the Great,Ducal Prussia,0.0005040168762207031,1.701127052307129,0.2840738892555237
24, 1138 – 1314,"A.D., 1138 – A.D., 1314",0.0005042552947998047,2.2485663890838623,0.7617332935333252
25, Olympia,Paris,0.0005056858062744141,0.5932877063751221,0.4054901599884033
26, The Color Orange democracy group.,The Color Orange,0.0005033016204833984,1.9736709594726562,0.5979322791099548
27, Glacial and lake clay.,clay,0.0004987716674804688,1.9738833904266357,0.5645800828933716
28, Two,Two,0.0005025863647460938,0.5945367813110352,1.0
29," He believed the original Constitution only gave Congress stated powers, which did not include establishing a national religion.",Constitution only gave Congress stated powers,0.0005130767822265625,5.829027891159058,0.6288973093032837
30, 3,three,0.000499725341796875,0.8658936023712158,0.8656187057495117
31, 400,400,0.0005021095275878906,0.8699004650115967,1.0
32, Konnie Huq,Sulaf Fawakherji,0.0005042552947998047,1.4176890850067139,0.40972059965133667
33," A Polish nobleman was referred to as a ""rycerz"" before the 15th century.",rycerz,0.000507354736328125,6.109864950180054,0.4853900671005249
34, The torch was loaded onto a bus.,by bus,0.0004975795745849609,2.5260024070739746,0.4644543528556824
35, The historic Library Pavillon.,Library Pavillon,0.0005102157592773438,1.9706435203552246,0.8927910327911377
36, The state was allowed to continue to fund the Detroit Medical Center.,transportation of students to religious schools,0.0004954338073730469,3.8985230922698975,0.07202126830816269
37," The Lithuanian nobility was the first to be involved in the polonization, starting from the 16th century.",the highest members of the nobility,0.0005068778991699219,7.5026373863220215,0.3736364245414734
38, democracy,democracy.,0.0005042552947998047,0.59438157081604,0.9092913866043091
39, Global torch relays.,global relays,0.0005002021789550781,1.70096755027771,0.8098901510238647
40, 1988,1988 Summer Olympics,0.0005025863647460938,1.1368076801300049,0.7144362926483154
41, Censorship and calming statements in state media.,censorship,0.0005068778991699219,3.0626273155212402,0.6063897609710693
42, Mia Farrow,Mia Farrow,0.0005314350128173828,1.1431028842926025,1.0
43, The religious clauses in the state constitutions.,religious clauses in the state constitutions,0.0004947185516357422,2.7957265377044678,0.9779637455940247
44, 88,88,0.0005166530609130859,0.8672056198120117,1.000000238418579
45, I-275,I-275,0.0005102157592773438,1.1491413116455078,1.0
46, Religious persecution.,governmentally composed prayers for religious services,0.0005006790161132812,1.147089958190918,0.3332194685935974
47, 1956,1956,0.0005052089691162109,1.1432054042816162,1.0
48, The David Whitney House.,David Whitney House,0.0005176067352294922,1.6919031143188477,0.9177531003952026
49, coelom,coelom or pseudocoelom,0.0005102157592773438,1.14567232131958,0.7249563932418823
50, New Center,New Center,0.0005016326904296875,0.865516185760498,1.0
51, Gustavia,Gustavia,0.0004985332489013672,0.8692886829376221,1.0
52, A warehouse on a waterfront pier.,a warehouse,0.0004937648773193359,2.2451417446136475,0.7231292724609375
53, 86%,86%,0.0005004405975341797,1.1427648067474365,1.0000001192092896
54, Reporters Without Borders,Reporters Without Borders,0.0004980564117431641,1.4147241115570068,1.0
55, Islamabad,Jinnah Stadium,0.0004947185516357422,0.5908939838409424,0.5060266256332397
56, 1.6 million,1.6 million,0.0004937648773193359,1.6818280220031738,1.0
57, A Macau resident,A Macau resident,0.0005042552947998047,1.4081339836120605,1.0
58, Hannover Re,Hannover Re,0.0005104541778564453,1.1363108158111572,1.0000001192092896
59, The Russian Empire,szlachta,0.0005033016204833984,1.1498963832855225,0.21143130958080292
60, La Pointe.,La Pointe,0.0005018711090087891,1.4187119007110596,0.9798427820205688
61, I-696,I-696,0.0005154609680175781,1.1390442848205566,1.0000001192092896
62," ""Respect for Human Rights in China""",Respect for Human Rights in China,0.0004951953887939453,2.789543867111206,0.9601730108261108
63, The police.,police,0.0004973411560058594,1.1376893520355225,0.8736153244972229
64," £750,000","£750,000",0.0005052089691162109,1.415389060974121,1.0000001192092896
65," ""animalis"" means ""having breath, having soul or living being"".","having breath, having soul or living being",0.0005078315734863281,4.450913667678833,0.4802090525627136
66, die beste leuten,die beste leuten,0.0004990100860595703,1.4205381870269775,1.0000001192092896
67, The GOP Variety theatre.,GOP Variety theatre,0.0004994869232177734,1.69645094871521,0.9627581238746643
68, The suburbs.,suburbs,0.0005145072937011719,1.1509876251220703,0.9161810874938965
69, 1501,23 October 1501,0.0004978179931640625,1.148024320602417,0.541597843170166
70, szlachta,indygenat,0.0004961490631103516,1.4192042350769043,0.1950680911540985
71, 1817,1817,0.0005061626434326172,1.1437745094299316,1.0000001192092896
72, April 9,April 9,0.000499725341796875,1.1446001529693604,1.0
73, Military targets,terrorist targets.,0.0004999637603759766,0.869030237197876,0.7585906982421875
74, Berlin,Berlin,0.0005037784576416016,0.5966272354125977,1.0
75, 2001,2001,0.0004990100860595703,1.1464924812316895,1.0
76, The fur trade.,fur,0.000499725341796875,1.4207565784454346,0.7414562702178955
77, 5,five,0.0005230903625488281,0.8719794750213623,0.9229784607887268
78, 1422,1422,0.0005009174346923828,1.1470019817352295,1.0000001192092896
79, The 13th century.,13th century,0.0004956722259521484,1.973677158355713,0.9498639702796936
80, Richard Gere,Richard Gere,0.0004966259002685547,1.1451194286346436,1.0000001192092896
81, Zenkō-ji temple,Japanese Buddhist temple Zenkō-ji,0.0005023479461669922,1.9772682189941406,0.8981077671051025
82, Blues,blues,0.0005056858062744141,0.5935773849487305,1.0000001192092896
83, 1355,at the time of their election to the throne,0.0005023479461669922,1.1440703868865967,0.011870931833982468
84, Platyhelminthes,Platyhelminthes,0.0004904270172119141,1.6954967975616455,1.0
85, Strict separationism.,strict separationism,0.0004978179931640625,1.4217729568481445,0.9632949829101562
86, B65,B65,0.0005116462707519531,0.870201826095581,1.0000001192092896
87, The first Jews from Hanover were deported to Riga.,Wannsee Conference,0.0005059242248535156,3.630650520324707,-0.06675773113965988
88, The Detroit Red Wings won the Stanley Cup in 1936.,Red Wings,0.00049591064453125,3.9055724143981934,0.6345856189727783
89, The suburbs.,suburbs,0.0005044937133789062,1.1453361511230469,0.9161810874938965
90, Justin Herman Plaza,from the Obelisk to the city hall,0.0004918575286865234,1.139383316040039,0.27847570180892944
91, King Casimir III the Great,King Casimir III the Great,0.0005080699920654297,1.9653148651123047,1.0
92, The Nederlander Organization.,Nederlander,0.0005025863647460938,1.9570531845092773,0.7490214109420776
93," The right to mint coinage was ceded to the Royal Council (later, the Senat of Poland) in 1422 by King Władysław II Jagiełło.",ceded,0.0005025863647460938,10.81416916847229,0.3098714351654053
94, He approved the Privilege of Koszyce to guarantee the Polish throne for his daughter Jadwiga.,in order to guarantee the Polish throne for his daughter Jadwiga,0.0005004405975341797,6.115781307220459,0.7931849956512451
95, Non-human members of the kingdom Animalia.,non-human members of the kingdom Animalia,0.0005135536193847656,2.526933193206787,0.9906907081604004
96," Sea grapes, palm trees, mangroves, and shrubs are commonly found on the island of St. Barts.",succulent,0.0005052089691162109,7.226982116699219,0.0838521346449852
97, The Great Migration.,Great Migration,0.0005071163177490234,1.421285629272461,0.8911918997764587
98, Ouanalao.,Ouanalao,0.0005109310150146484,1.7015979290008545,0.9724904894828796
99," ""High and impregnable.""",high and impregnable,0.0005002021789550781,2.2498984336853027,0.7727541327476501
100, The security given to the torch relay in New Delhi is reminiscent of the security of a war zone.,Republic Day celebrations,0.0005087852478027344,5.852024793624878,0.09705141186714172
101, 8%,8%,0.0005064010620117188,1.146902322769165,1.0
102, placards,placards,0.0004913806915283203,0.8651638031005859,1.0000001192092896
103, Hieronim Nekanda Trepka,Hieronim Nekanda Trepka,0.0004994869232177734,2.786363363265991,0.9999999403953552
104, CNN,CNN,0.0004978179931640625,0.5929584503173828,1.0
105, 1868,1868,0.0005033016204833984,1.1407713890075684,1.0
106, Hanover,Gustavia,0.0004985332489013672,0.8643083572387695,0.30867502093315125
107, The United Nations Organization and its children's agency UNICEF withdrew their staff from North Korea.,their staff,0.0005125999450683594,5.550212621688843,0.3669118881225586
108, Ho Chi Minh City,Ho Chi Minh City,0.0005052089691162109,1.4199297428131104,1.0000001192092896
109, May,May,0.0005192756652832031,0.5962574481964111,1.0000001192092896
110, The River Leine runs through Hanover.,two,0.0005288124084472656,2.7986559867858887,0.057266686111688614
111, Van Ness Avenue,Van Ness Avenue,0.0004961490631103516,1.15152907371521,1.0
112, The Little Caesars Pizza Bowl.,Little Caesars Pizza Bowl,0.0005164146423339844,2.523792028427124,0.9751670360565186
113, 2 per year.,two ennoblements per year,0.0005011558532714844,1.7022948265075684,0.5799797773361206
114, 935 – 25 May 992,(c. 935 – 25 May 992),0.0005097389221191406,2.5250566005706787,0.8660961389541626
115, A protest banner.,banner,0.0005064010620117188,1.4209117889404297,0.6886937618255615
116, The Pillar of Shame.,Pillar of Shame,0.0005030632019042969,1.9872026443481445,0.9465668201446533
117, The Cranbrook Art Museum.,Cranbrook Art Museum,0.0005104541778564453,1.9710276126861572,0.9721516370773315
118, Demonizing China.,Western media bias.,0.0005064010620117188,1.4224474430084229,0.3061745762825012
119, The first syllable.,first,0.0005078315734863281,1.698526382446289,0.3764425814151764
120," They thought it came from the German ""schlachten"" (""to slaughter"" or ""to butcher"") or ""Schlacht"" (""battle"").","German ""schlachten""",0.0005130767822265625,8.616560220718384,0.6319370269775391
121, Pacifism.,peace and pacifism,0.0008826255798339844,1.4084129333496094,0.7641388773918152
122, Seven,seven,0.0008642673492431641,0.5868229866027832,1.0000001192092896
123," 1,400","1,400",0.0008537769317626953,1.4049031734466553,1.0
124, Earthworms.,earthworms,0.0008575916290283203,1.39910888671875,0.9649503827095032
125," Olympia, Greece",Olympic Park,0.0008599758148193359,1.1218922138214111,0.4858079254627228
126, The reserve team Hanover 96 II plays in the fourth league.,fourth league,0.0008678436279296875,4.129378795623779,0.5179934501647949
127," The word ""animal"" comes from the Latin word ""animalis"", meaning ""having breath"" or ""having soul"".",Latin animalis,0.000865936279296875,6.871527194976807,0.6894505023956299
128," In the downtown area, particularly in the Midtown and New Center neighborhoods.",in the hotels,0.0008671283721923828,4.424808740615845,0.5337586998939514
129, Mauricio Macri,Mauricio Macri,0.0008683204650878906,1.4100632667541504,1.0
130, Board of Education of Kiryas Joel Village School District v. Grumet (1994),Board of Education of Kiryas Joel Village School District v. Grumet,0.0008673667907714844,5.533317804336548,0.9738913774490356
131," The traditional English spelling ""Hanover"" is used in historical contexts.",traditional English spelling,0.0008587837219238281,4.153257846832275,0.43860486149787903
132, Nursultan Nazarbaev is the former President of Kazakhstan.,the President of Kazakhstan,0.0008535385131835938,3.876532554626465,0.7110729217529297
133, The Midnight Express,The Midnight Express,0.0008649826049804688,1.135267972946167,1.0
134, Plastic air-filled batons,plastic air-filled batons,0.0008575916290283203,1.6864006519317627,1.0
135," The Olympic flame ended at the iconic Petronas Twin Towers in Kuala Lumpur, Malaysia.",Petronas Twin Towers.,0.0008571147918701172,5.249061346054077,0.5621261596679688
136, Health.,health,0.0008633136749267578,0.8635077476501465,0.8801814913749695
137," Dutch Reformed, Quaker, and Presbyterian.","Dutch Reformed, Quaker or Presbyterian",0.0008552074432373047,3.070050001144409,0.9457613825798035
138, They were prohibited from owning land.,owning land,0.0008752346038818359,2.2503445148468018,0.6037036776542664
139, Religious beliefs or the lack of them.,Religious,0.0008633136749267578,2.522909164428711,0.574138879776001
140, 5,five,0.0008642673492431641,0.863717794418335,0.9229784607887268
141, Liberum veto,liberum veto,0.0008594989776611328,1.1281297206878662,1.0
142, The flatworms' closest relatives are the microscopic Gastrotricha.,Gastrotricha,0.0008544921875,4.4063942432403564,0.5417774319648743
143, San Francisco,Justin Herman Plaza,0.0008563995361328125,0.8683562278747559,0.3635193109512329
144, 130 days,130 days,0.0008554458618164062,1.1315147876739502,1.0
145, Carlos Espínola,Mauricio Macri,0.0008878707885742188,1.407928466796875,0.4082491099834442
146," 713,777","700,000",0.0008594989776611328,1.4022910594940186,0.35814937949180603
147, Over 70 restaurants.,over 70,0.0008594989776611328,1.6733222007751465,0.583065927028656
148, 90%,48.9%,0.0008611679077148438,1.1295313835144043,0.6740727424621582
149, 484,484,0.00086212158203125,0.8586306571960449,1.0
150, 20,20,0.0008597373962402344,0.8586771488189697,1.0000001192092896
151, Île Frégate is a small satellite islet belonging to St. Barthélemy.,satellite islets,0.0008566379547119141,5.76902174949646,0.5607266426086426
152, The police.,police.,0.0008649826049804688,1.1286792755126953,0.882660984992981
153, The low-density areas of Detroit are concentrated in the northeast and on the city's fringes.,northeast and on the city's fringes,0.0008656978607177734,5.493083715438843,0.5995141863822937
154, Thousands of people protested on the San Francisco torch route.,hundreds,0.0008809566497802734,3.3096134662628174,0.2408410608768463
155, America's Thanksgiving Parade,America's Thanksgiving Parade,0.0008640289306640625,1.4007887840270996,1.0
156, May 1.,May 1,0.0008544921875,1.4056262969970703,0.9723951816558838
157, The second syllable.,second,0.0008664131164550781,1.6755421161651611,0.35081928968429565
158, The topic of Reynolds v. U.S. was the constitutionality of a law that outlawed polygamy.,Mormon polygamy,0.0008728504180908203,6.601846218109131,0.4478633999824524
159, 1950,1950,0.0008647441864013672,1.135948896408081,1.0000001192092896
160, Corktown.,Corktown,0.0008585453033447266,1.1403093338012695,0.9805973172187805
161, A religious test.,religious test,0.0008485317230224609,1.4237685203552246,0.9488593339920044
162, Garage rock,garage rock,0.0008597373962402344,0.862337589263916,1.0
163, The Society of Jesus.,Society of Jesus,0.0008552074432373047,1.686856746673584,0.9414282441139221
164, Obscure.,obscure,0.0008611679077148438,1.4122810363769531,0.9699122905731201
165, 1964,1964,0.0008628368377685547,1.146127700805664,1.0000001192092896
166, The Midwest.,Midwest,0.0008573532104492188,1.1458871364593506,0.9221113324165344
167, The airport is located on the north coast of the island.,the north coast,0.0008761882781982422,3.630959987640381,0.43036118149757385
168," In most animals, the external ectoderm and internal endoderm layers develop into the skin and the digestive system, respectively.",tissues and organs,0.0008680820465087891,7.511875152587891,0.444784939289093
169, The Palace of Auburn Hills,The Palace of Auburn Hills,0.0008656978607177734,1.6864957809448242,1.0
170, Belle Isle Park,Tri-Centennial State Park,0.0008559226989746094,1.1340875625610352,0.4340430498123169
171," The two clauses of the First Amendment, the establishment clause and the free exercise clause, form the textual basis for the Supreme Court's interpretations of the ""separation of church and state"" doctrine.","the Supreme Court's interpretations of the ""separation of church and state"" doctrine.",0.0008914470672607422,11.005311012268066,0.8081332445144653
172, Green Party officials,Green Party officials.,0.0008649826049804688,1.1311664581298828,0.9832538962364197
173, The Supreme Court ruled that ceremonial deism is not religious in nature.,because it displayed no preference for a particular religion,0.0008745193481445312,4.1251044273376465,0.40231645107269287
174," The torch relay was not held in Taipei, Taiwan, due to a disagreement over the flag and anthem to be used during the relay.",Paralympic Games,0.0008695125579833984,7.710411548614502,0.10503298044204712
175, 1919,1919,0.0008611679077148438,1.1290841102600098,1.0000001192092896
176, 80,80,0.0008707046508789062,0.8585960865020752,1.0000001192092896
177," Downtown Detroit, Midtown, and a handful of other neighborhoods.",Midtown,0.0008547306060791016,3.855482816696167,0.7338849902153015
178, religious minorities.,religious minorities,0.0008680820465087891,1.140092372894287,0.9695450067520142
179, Incorporation of all relevant federal rights against the states.,incorporation of all relevant federal rights against the states,0.0008542537689208984,3.340751886367798,0.9502099752426147
180, East-west traffic such as mule trains.,mule trains,0.0008819103240966797,2.7900261878967285,0.7167685627937317
181, They moved to escape Jim Crow laws in the South and find jobs in the booming auto industry.,Jim Crow,0.0008699893951416016,5.547957897186279,0.48272255063056946
182, Stanley Ho.,Stanley Ho.,0.0008656978607177734,1.1391539573669434,1.0
183, Fortune Records,Fortune,0.0008573532104492188,0.863417387008667,0.720273494720459
184, Total separation.,absolute,0.0008633136749267578,1.1450879573822021,0.270582914352417
185, French,English,0.0008552074432373047,0.5936675071716309,0.6431024670600891
186, Ohio,Ohio,0.0009028911590576172,0.5908498764038086,1.0
187, The Detroit Salt Company mine.,Detroit Salt Company,0.0008623600006103516,1.9616222381591797,0.8695964813232422
188, Vytautas the Great,Vytautas the Great,0.0008707046508789062,1.6897079944610596,1.0
189, Sweden,Swedish,0.0008542537689208984,0.5943138599395752,0.7844847440719604
190, The riverfront.,riverfront,0.0008757114410400391,1.4142117500305176,0.9394503831863403
191, They are easy to keep and breed.,they are easy to keep and breed,0.0008575916290283203,2.528568983078003,0.9912415742874146
192, April 22.,April 22,0.0008640289306640625,1.4129257202148438,0.9684596061706543
193," The Roques, or ""little Turtle rocks"".",little Turtle rocks,0.0008494853973388672,3.062237024307251,0.7741013169288635
194, A major Buddhist temple in Nagano was vandalized with spray paint after a relay event was cancelled there.,a major Buddhist temple,0.0008585453033447266,6.096065044403076,0.4346383512020111
195, Libération,Libération,0.0008671283721923828,0.8699655532836914,1.0
196, 60,60,0.0008525848388671875,0.8737800121307373,1.0
197, A limited-access highway.,limited-access,0.0008571147918701172,1.702200174331665,0.5651068091392517
198, December,December,0.0008616447448730469,0.5938060283660889,1.0
199, North Korea,Kazakhstan,0.0008549690246582031,0.870089054107666,0.5627596378326416
200, The Jewish population of Hanover.,Hanoverian Jewish families,0.0008616447448730469,2.2490358352661133,0.7830818891525269
201, The torch event was started in the Hong Kong Cultural Centre in Tsim Sha Tsui.,Hong Kong Cultural Centre,0.0009305477142333984,5.290892839431763,0.556486964225769
202, Predation.,Predation,0.0008625984191894531,1.1486682891845703,0.9639573097229004
203, Hanover was founded in medieval times on the east bank of the River Leine.,east bank of the River Leine,0.0008635520935058594,5.012472152709961,0.6794216632843018
204," The mistranslation of szlachta as ""gentry"" rather than ""nobility"" arose due to the economic status of some szlachta members being inferior to that of the nobility in other European countries, leading to a misconception that the term referred to a lower social class.",included those almost rich and powerful enough to be magnates down to rascals,0.0009026527404785156,16.915297269821167,0.2568909525871277
205, French flags,the French flag,0.0008525848388671875,0.8620762825012207,0.9282997846603394
206, April 6,April 6,0.0008640289306640625,1.1319587230682373,0.9999999403953552
207, Southwest Detroit,Southwest Detroit,0.0008544921875,0.862678050994873,1.0000001192092896
208," The President of Kazakhstan, Nursultan Nazarbaev.",Nursultan Nazarbaev.,0.0008680820465087891,3.618452787399292,0.7659385800361633
209, The Orchid House.,Orchid House,0.0008592605590820312,1.6925394535064697,0.9482890367507935
210, Palace Square.,Palace Square,0.0008671283721923828,1.1356697082519531,0.9747790098190308
211, The last election in St. Barthélemy was in September 2014.,September 2014,0.0008645057678222656,4.974863767623901,0.5203061103820801
212, the Pledge of Allegiance,the Pledge of Allegiance,0.0008645057678222656,1.961409330368042,1.0000001192092896
213, Możni,możni,0.0008618831634521484,1.1348004341125488,1.0
214, Laurel Sutherlin,Laurel Sutherlin,0.0008723735809326172,1.413144588470459,1.0
215, Detroit,Detroit,0.0008590221405029297,0.5869905948638916,1.0
216, The International Olympic Committee (IOC) President Jacques Rogge considered ending the relay due to the chaotic torch relays in Western Europe and North America.,IOC members.,0.0008776187896728516,8.264228343963623,0.3126077651977539
217, Four,four,0.0008547306060791016,0.589789867401123,1.0
218, Kraków,at Kraków in 1433,0.0008594989776611328,0.8632869720458984,0.6798974275588989
219," 518,000","518,000",0.0008871555328369141,1.4088501930236816,1.0
220, Alexandros Nikolaidis,Alexandros Nikolaidis,0.0008594989776611328,1.6884045600891113,0.9999998807907104
221, Religious persecution from the Anglican King of England.,religious persecution,0.0008711814880371094,3.0513391494750977,0.7588838934898376
222," More than 6,000","more than 6,000",0.0008697509765625,1.961153268814087,1.0000001192092896
223," Tight junctions, gap junctions, and desmosomes.","tight junctions, gap junctions, and desmosomes",0.0008666515350341797,3.878492593765259,0.9890171885490417
224, Trammplatz,Trammplatz,0.0008804798126220703,1.1355726718902588,1.0
225, By airplane.,by airplane,0.0008704662322998047,1.1386969089508057,0.9715868234634399
226," 400,000 people.","400,000",0.0008673667907714844,1.9611320495605469,0.7077645659446716
227, 50 millimeters (2 inches) per hour.,2,0.0008661746978759766,3.3319993019104004,0.11565229296684265
228, Ian Thorpe,Ian Thorpe,0.0008738040924072266,1.143537998199463,1.0000001192092896
229, Columbia Law School,Columbia Law school,0.0008633136749267578,1.1446657180786133,1.0
230, 2,two,0.0008609294891357422,0.8706092834472656,0.8183472156524658
231," ""Lucky Cloud""",Lucky Cloud,0.0008518695831298828,1.699967622756958,0.9176501035690308
232," The doctrine of the Living Constitution is a modern, progressivist theory of constitutional interpretation.",progressivist,0.0008652210235595703,5.0176215171813965,0.3642723560333252
233," A bill that would permit any Virginian to belong to any denomination, but which would require him to belong to some denomination and pay taxes to support it.",a bill,0.0008831024169921875,8.897573947906494,0.5696238279342651
234," Yes, the number of coats of arms in Poland in the late Middle Ages fell from 40,000 to 200.",low and did not exceed 200,0.0008637905120849609,7.179489612579346,0.2534251809120178
235, Those who held'real power' dignities were more privileged but these dignities were not hereditary.,not hereditary,0.000865936279296875,6.084658145904541,0.5314515829086304
236, Robert Graham,Robert Graham,0.0008573532104492188,0.8634495735168457,1.0
237," Olympia, Greece",Ladbroke Grove,0.0008609294891357422,1.138967514038086,0.19012916088104248
238," ""radicals""",radicals,0.0008585453033447266,1.4128849506378174,0.9082664251327515
239, Sea grapes and mangroves.,Sea grapes,0.0008907318115234375,2.2430801391601562,0.8248051404953003
240, A sort of civic religion.,a sort of civic religion,0.0008654594421386719,1.9629642963409424,0.9836443662643433
241, The Polish tribes.,Polish,0.0008611679077148438,1.412388563156128,0.6812338829040527
242," The People's Daily published a report entitled ""Overseas Chinese rally against biased media coverage, for Olympics"".",People's Daily,0.0008616447448730469,6.369830369949341,0.3588853180408478
243, Aluminum,aluminum.,0.00086212158203125,0.5928099155426025,0.9603263139724731
244, 6,six,0.0008523464202880859,0.8698952198028564,0.9383978843688965
245, Soha Ali Khan,Soha Ali Khan,0.0008518695831298828,1.422314167022705,1.0
246, The Great Lakes.,Great Lakes,0.0008642673492431641,1.4210162162780762,0.9370681643486023
247, The Thirty-Sixth District Court.,Thirty-Sixth,0.000865936279296875,2.527359962463379,0.5106126666069031
248, Friends of Falun Gong,Friends of Falun Gong,0.0008573532104492188,1.7003087997436523,1.0
249," The stored solar energy is released, giving the animal the energy required for motion.",giving the animal the energy required for motion,0.0008604526519775391,4.748480558395386,0.7922357320785522
250, Jakarta,Jakarta,0.00086212158203125,0.5923175811767578,1.000000238418579
251," The Detroit Festival of the Arts in Midtown draws about 350,000 people.",Detroit Festival of the Arts,0.0008664131164550781,5.01296591758728,0.7185919284820557
252, 13,13,0.0008666515350341797,0.8696167469024658,1.0
253, Professor of law at Columbia Law School.,professor,0.0008549690246582031,2.5259082317352295,0.5175294876098633
254, A humid subtropical climate with a dry season from December to April and a wet season from May to November.,arid,0.0008618831634521484,6.399911880493164,0.49099668860435486
255, Macau,Sansha,0.0008664131164550781,0.8695070743560791,0.20197615027427673
256, 22,22,0.0008556842803955078,0.8705582618713379,0.9999999403953552
257, Kuala Lumpur,Kuala Lumpur,0.0008590221405029297,0.8683795928955078,1.0
258, The 1940s.,1940s,0.0008554458618164062,1.974736213684082,0.9453063011169434
259, szlachta,szlachta,0.000858306884765625,1.4253392219543457,0.9999999403953552
260, The suburbs.,suburbs,0.0008602142333984375,1.1458237171173096,0.9161810874938965
261, It is the most successful Cabaret Festival in Germany.,most successful Cabaret Festival in Germany,0.0008668899536132812,3.3603408336639404,0.9615421295166016
262," April 29, 2008",April 29,0.0008649826049804688,2.2494466304779053,0.7709685564041138
263, John F. Kennedy,John F. Kennedy,0.00086212158203125,1.423647403717041,1.0000001192092896
264, The Masonic Temple Theatre.,Masonic Temple Theatre,0.0008754730224609375,1.9740016460418701,0.9695403575897217
265, They are common in aqueous environments.,in aqueous environments,0.0008618831634521484,2.5256893634796143,0.6935877799987793
266, Sponges (Porifera),sponges,0.000858306884765625,2.5255236625671387,0.7754278182983398
267, szlachta,szlachta,0.0008628368377685547,1.4231460094451904,0.9999999403953552
268," The First Amendment to the US Constitution guarantees freedom of religion, prohibiting the establishment of a national religion and protecting the free exercise of religion.",freedom,0.0008628368377685547,7.783260822296143,0.4783742427825928
269," In theory, all Polish noblemen were social equals and legal peers.",equals,0.0008654594421386719,4.184679746627808,0.22543372213840485
270, exemption from the land tax.,"1374 exemption from the land tax,",0.0008549690246582031,1.9764881134033203,0.7520888447761536
271, Fedor Emelianenko,Fedor Emelianenko,0.0008604526519775391,1.70151686668396,0.9999999403953552
272," The Polish term ""rycerz"" is roughly equivalent to the English term ""knight"".",knight,0.0008649826049804688,5.57301926612854,0.3607413172721863
273," ""Taiwan and Tibet belong to China.""",Taiwan and Tibet belong to China.,0.0008614063262939453,2.801546573638916,0.8724396824836731
274, 70,70,0.0008599758148193359,0.870107889175415,1.0
275, Kleines Fest im Großen Garten (Little Festival in the Great Garden),Kleines Fest im Großen Garten,0.0008609294891357422,4.462573528289795,0.9017106890678406
276, Paris,Paris,0.0008647441864013672,0.5948750972747803,1.0000001192092896
277, The Black Legion,grόd,0.0008482933044433594,1.144881010055542,0.0922919288277626
278, Deuterostomes,deuterostomes,0.0008833408355712891,1.4268362522125244,1.0
