idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0," July 8, 2013","July 8, 2013",0.0004904270172119141,1.136976718902588,1.0
1, Lee Harvey Oswald,Lee Harvey Oswald,0.0005137920379638672,0.5370652675628662,1.0000001192092896
2, No,yes,0.0005640983581542969,0.2760944366455078,0.7334951162338257
3, Right-handed.,right-handed,0.0005118846893310547,0.5340828895568848,0.9644320607185364
4, Yes.,no,0.0005033016204833984,0.4017035961151123,0.5598188042640686
5, Rosebud County.,Rosebud County,0.0005049705505371094,0.6563863754272461,0.987901508808136
6, Christus,Christus,0.0005011558532714844,0.40854763984680176,1.0
7, A Christmas Carol,A Christmas Carol,0.0004968643188476562,0.5609347820281982,1.0
8, Lady and the Tramp,Lady and the Tramp,0.0004990100860595703,0.792447566986084,1.0
9, World Boxing Organization (WBO),"San Juan, Puerto Rico",0.0005040168762207031,1.043830394744873,0.13438265025615692
10," Footscray, Australia","Footscray, Australia",0.0005028247833251953,0.7810146808624268,1.0
11," Yes, they both play tennis.",yes,0.0005106925964355469,1.0352354049682617,0.2559660077095032
12, Filegate.,Filegate,0.0005004405975341797,0.566340446472168,0.9657611846923828
13," ""Catch-22""","""Catch-22""",0.0005066394805908203,0.7878470420837402,1.0
14, The Great Muppet Caper,The Dark Crystal,0.0005061626434326172,0.9246609210968018,0.11073524504899979
15," London, Ontario","383,822",0.0005023479461669922,0.528038740158081,0.04489174485206604
