idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, The Lobund Institute for Animal Studies.,Lobund Institute for Animal Studies,0.0004863739013671875,1.300079345703125,0.9848483800888062
1," They argue that child labour is merely a symptom of poverty and that laws banning it may do more harm than good, as it may lead to informal economy and underground businesses, increasing abuse of children.",only option for survival,0.0004973411560058594,5.474928617477417,0.02843955159187317
2, Africa,slums,0.0004878044128417969,0.29272937774658203,0.31006598472595215
3, More than half.,more than half,0.0005009174346923828,0.7098300457000732,0.9653955698013306
4, Boys and girls were victims of industrial accidents in Brazil.,Boys and girls,0.0004923343658447266,1.652787208557129,0.4571482539176941
5, The A-series.,the A-series,0.0004813671112060547,0.7004008293151855,0.972833514213562
6, Professor of Chemistry and Physics,Professor of Chemistry and Physics,0.0004830360412597656,0.8361287117004395,1.0
7," The second law of thermodynamics, as it arises in statistical mechanics, is a probabilistic law.",not an absolute law,0.0004892349243164062,2.885622501373291,0.36409085988998413
8, Full-time work.,full-time work,0.0004925727844238281,0.700350284576416,0.9639140367507935
9, Aristotle's definition of topos.,Aristotle's,0.0004830360412597656,1.1083168983459473,0.6157328486442566
10, The Alliance for Catholic Education program offers a Master of Education program.,Alliance for Catholic Education,0.0004961490631103516,1.926159381866455,0.8388580083847046
11, Albert Zahm built an early wind tunnel used to compare lift to drag of aeronautical models.,an early wind tunnel,0.0004863739013671875,2.881303071975708,0.5637803077697754
12, The Big Ten Conference.,Central Collegiate Hockey Association,0.0004885196685791016,0.8402156829833984,0.3898268938064575
13, The third type of solution to the problem of the direction of time argues that the laws are not time-reversal symmetric.,the laws are not time-reversal symmetric,0.0004937648773193359,3.5654850006103516,0.8410560488700867
14, An a priori notion.,a priori notion,0.0005004405975341797,0.9724507331848145,0.9446253776550293
15, 25th riskiest country for child labor.,25th,0.0004889965057373047,1.5170817375183105,0.28775840997695923
16, 13 years old,13,0.0004966259002685547,0.700035572052002,0.7873526811599731
17, The water inside the bucket could possibly have a slight curve.,the bucket could be seen as rotating,0.0004961490631103516,1.7929418087005615,0.7099978923797607
18, Mali,Mali,0.00048661231994628906,0.2924957275390625,1.0000001192092896
19, 114 million.,114,0.00048828125,0.7000837326049805,0.6709126830101013
20," Eric F. Wieschaus, a Medicine Nobel Prize winner.",Eric F. Wieschaus,0.00048422813415527344,2.064267873764038,0.7641677260398865
21, Unclear definition of adolescence and how much time is needed for children to engage in activities crucial for their development.,unclear definition of adolescence,0.0004839897155761719,3.152928113937378,0.7501056790351868
22, 2,two,0.00048089027404785156,0.42807579040527344,0.8183472156524658
23," The Kroc Institute for International Peace Studies at the University of Notre Dame focuses on research, education, and outreach on the causes of violent conflict and the conditions for sustainable peace.",International Peace studies,0.0005006790161132812,4.926460266113281,0.640108048915863
24, Max Scheler.,Max Scheler,0.000492095947265625,0.7030270099639893,0.9797725081443787
25, 15,15,0.0004899501800537109,0.42841053009033203,1.0
26," A copper statue of Christ with the legend ""Venite Ad Me Omnes""",a copper statue of Christ,0.0005016326904296875,2.335740804672241,0.8633131384849548
