idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,No.,no,0.0009653568267822266,1.7226827144622803,0.8128341436386108,1.0,1.0
1,"The Assiniboine people, to which Dolly Akers belongs, are originally from the Northern Great Plains of North America.",the Northern Great Plains of North America,0.0009737014770507812,1.2895762920379639,0.40084129571914673,0.56,0.56
2,World War I.,seven million,0.0008831024169921875,0.4423670768737793,0.18206727504730225,0.0,0.0
3,San Juan.,San Juan,0.0008919239044189453,0.400615930557251,0.9796933531761169,1.0,1.0
4,China Blue (2005) came out before Wild Man Blues (1997).,Wild Man Blues,0.0008761882781982422,0.8783097267150879,0.6378234624862671,0.4615384615384615,0.4615384615384615
5,Yes.,yes,0.0009021759033203125,0.3180966377258301,0.836855947971344,1.0,1.0
6,"1,324,108.","1,324,108",0.0009393692016601562,0.5797522068023682,0.9931968450546265,1.0,1.0
7,Anushka Shetty.,Anushka Shetty,0.0008828639984130859,0.5456163883209229,0.986508846282959,1.0,1.0
8,Yes.,yes,0.0009598731994628906,0.4179387092590332,0.836855947971344,1.0,1.0
9,Senior officer.,senior officer,0.0008733272552490234,0.4422492980957031,0.9751384258270264,1.0,1.0
10,"""Jeepers Creepers"".",Jeepers Creepers,0.0009698867797851562,0.6250143051147461,0.9411847591400146,1.0,1.0
11,The Living Desert (1953) was released before Angels in the Outfield (1951).,The Living Desert,0.0008914470672607422,0.9920406341552734,0.4332929849624634,0.4,0.4
12,Francesco Baracca.,Count Francesco Baracca,0.0008749961853027344,0.5118889808654785,0.8498319387435913,0.8,0.8
13,"Cethlenn is the wife of Balor, the king of the Fomorians.",wife,0.0009500980377197266,1.0208070278167725,0.28051096200942993,0.16666666666666669,0.16666666666666669
14,Rosie Cooper.,Rosie Cooper,0.0008530616760253906,0.4073667526245117,0.978474497795105,1.0,1.0
15,Emmitt Smith.,Emmitt Smith,0.0009164810180664062,0.4453880786895752,0.9881536960601807,1.0,1.0
