idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Kizomba,quadrilles,0.0004954338073730469,1.0259764194488525,0.29741552472114563
1, 1929,"April 6, 1929",0.0005261898040771484,0.91690993309021,0.8192121386528015
2, Amanda Peet,Elizabeth Keener,0.0004932880401611328,0.9169633388519287,0.4182494282722473
3, Prog,Prog,0.0004858970642089844,0.7061538696289062,1.0000001192092896
4, Rocko's Modern Life,Johnny Bravo,0.0004909038543701172,1.384856939315796,0.2764740288257599
5, Yes.,no,0.0004923343658447266,0.7076234817504883,0.5598188042640686
6, Sergei Prokofiev,Sergei Sergeyevich Prokofiev,0.00048279762268066406,1.3788654804229736,0.9057419300079346
7, BREN,Area 51,0.0004868507385253906,0.7100582122802734,0.14522019028663635
8, Incesticide,Incesticide,0.0004878044128417969,0.9330356121063232,1.0000001192092896
9," Theo van Gogh was born in 1857 and died in 1891, while Raj Kapoor was born in 1924 and died in 1988. Therefore, Raj Kapoor is younger.","Theodoor ""Theo"" van Gogh",0.0004947185516357422,9.23741626739502,0.3927088975906372
10, 1925,1925,0.0004990100860595703,0.9318468570709229,1.0
11, LKBR,LKBR,0.0004992485046386719,0.935312032699585,1.0
12, James Zachery,James Zachery,0.0004947185516357422,0.938312292098999,0.9999999403953552
13, Colin Campbell.,Colin Campbell,0.0004956722259521484,0.934168815612793,0.9835143089294434
14," Perry Hall is located in Baltimore County, Maryland, which is the third-most populous county in Maryland.",third-most,0.0004925727844238281,4.74848747253418,-0.00214565172791481
15, Isabella Calthorpe,Isabella Calthorpe,0.0005011558532714844,1.6179027557373047,1.0
16, A Christmas Carol,A Christmas Carol,0.0004851818084716797,0.9781720638275146,1.0
17, The Treaty of Paris (1783),Treaty of Paris,0.0004949569702148438,2.061149835586548,0.8641675710678101
18, Drew Pearce.,Drew Pearce,0.0005130767822265625,0.9436666965484619,0.9778204560279846
19, Mount Gushmore,Mount Gushmore,0.0004832744598388672,1.1621999740600586,1.0
20, Australia,Australian,0.0004889965057373047,0.48310327529907227,0.764335572719574
21, 2016,1984,0.0004894733428955078,0.9392716884613037,0.4719505310058594
22," Minneapolis, Minnesota.",U.S. Bank Stadium,0.0005035400390625,1.156891107559204,0.30265671014785767
23, Fun-World,FunWorld,0.0004894733428955078,0.9469988346099854,0.7870840430259705
24, P.T.,Kojima Productions,0.0004892349243164062,0.9380104541778564,0.18107497692108154
25, 25,25,0.0004906654357910156,0.707587718963623,1.0
26, Rick Harrison,Rick Harrison,0.0004985332489013672,0.7085423469543457,1.0
27," Tehran, Iran","Tehran, Iran",0.0004837512969970703,0.933650016784668,1.0
28, Mawson Lakes.,The Levels,0.00048542022705078125,1.3808465003967285,0.12833420932292938
29, Fred Agabashian,"Levon ""Fred"" Agabashian",0.0004973411560058594,1.3793323040008545,0.7869086861610413
30, Pyrrosia,Pyrrosia,0.0004904270172119141,1.1551828384399414,1.0
31, Yes.,no,0.0004951953887939453,0.7161834239959717,0.5598188042640686
