idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,"283,830.",1.94 million,0.0010967254638671875,1.953784465789795,0.2296416461467743
1,Robert Earl Davis Jr.,Robert Earl Davis Jr.,0.0010502338409423828,0.6979353427886963,1.0
2,"Detroit, Michigan.","Detroit, Michigan",0.0008785724639892578,0.678337812423706,0.9736545085906982
3,Emil and the Detectives (1931) was made earlier than Blackbeard's Ghost (1968).,Emil and the Detectives,0.0009469985961914062,1.4095618724822998,0.6418372988700867
4,Rondo Hatton.,Rondo Hatton,0.0009515285491943359,0.7176728248596191,0.986727237701416
5,6 seasons.,six,0.0010325908660888672,0.6487486362457275,0.58320152759552
6,Lee Sung-min.,Lee Sung-min,0.0008957386016845703,0.6720118522644043,0.9821181297302246
7,Lucien Hubbard.,Lucien Hubbard,0.0008826255798339844,0.6715724468231201,0.9779872894287109
8,Germany.,Germany,0.0009486675262451172,0.6048901081085205,0.9486981630325317
9,Pantera.,Pantera,0.0009412765502929688,0.6024792194366455,0.982567548751831
10,Conscientious objection.,Conscientious objection,0.0008876323699951172,0.7288022041320801,0.9714033007621765
11,A Tale of Two Critters (1977) was released earlier than The Lizzie McGuire Movie (2003).,A Tale of Two Critters,0.0009415149688720703,1.499903917312622,0.6390945911407471
12,"David Fincher directed the 2011 film ""The Girl with the Dragon Tattoo"" in which Tony Paul Way appeared as Plague.",David Fincher,0.0009431838989257812,1.6014647483825684,0.3736081123352051
13,"October 20, 1957.",20 October 1957,0.001035451889038086,0.8437848091125488,0.9676724672317505
14,Mid-size CUV.,Midsize crossover SUV,0.0009443759918212891,0.7172272205352783,0.34644389152526855
15,Secretary of State.,United States Attorney General,0.0009558200836181641,0.6904540061950684,0.55149245262146
16,"Yes, they are both members of bands.",yes,0.0008523464202880859,0.7999250888824463,0.2677331566810608
17,"Jean-Luc Godard's ""Breathless"".",Jean-Paul Belmondo,0.0009589195251464844,0.9825541973114014,0.2900228798389435
18,University of Washington.,The University of Washington,0.0009641647338867188,0.6159310340881348,0.94781494140625
19,Queen Elena of Italy.,Elena of Montenegro,0.0009465217590332031,0.6904621124267578,0.7717089056968689
20,Film direction.,director,0.0009131431579589844,0.6053683757781982,0.45799535512924194
21,Yes.,yes,0.0008645057678222656,0.6056022644042969,0.836855947971344
22,Russia.,Russian,0.0008661746978759766,0.5671882629394531,0.6371958255767822
23,Jay Thomas was a radio personality for Top 40 station 99X in New York from 1976-79.,Top 40 station 99X,0.0009036064147949219,1.512528657913208,0.6162086129188538
24,"Maurice White's band, Earth, Wind & Fire, had two lead singers: Maurice White and Philip Bailey.","Maurice ""Moe"" White",0.0009534358978271484,1.3942456245422363,0.49901580810546875
25,Thomas Walker.,Thomas Walker,0.0009405612945556641,0.6312816143035889,0.980262815952301
26,Aix-la-Chapelle.,Treaty of Aix-la-Chapelle,0.000978231430053711,0.7641382217407227,0.7358680963516235
27,Hamas.,Hamas,0.0010058879852294922,0.6107213497161865,0.9483122825622559
28,Governor of Michigan.,"chairman of the board of Gateway, Inc.",0.0008671283721923828,0.6844282150268555,0.33813512325286865
29,Osama bin Laden.,Osama Bin Laden,0.0008966922760009766,0.6420185565948486,0.9432263970375061
30,Ely Cathedral.,Ely Cathedral,0.0009202957153320312,0.6706812381744385,0.9772602319717407
31,Szema Shun.,Hong Kong game addict,0.0009579658508300781,0.6898250579833984,0.0739482045173645
