idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, The Billboard Hot R&B/Hip-Hop Singles chart.,"Billboard"" Hot 100",0.0550236701965332,11.178869724273682,0.5980215072631836,0.3333333333333333,0.3333333333333333
1," April 20, 2014.",20 April 2014,0.236677885055542,10.634955406188965,0.8993277549743652,1.0,0.6666666666666666
2, Lower Saxony,North Rhine-Westphalia,0.050811767578125,9.93875527381897,0.5781056880950928,0.0,0.0
3, Bolsheviks,Bolsheviks,0.06261849403381348,9.763949871063232,0.9999999403953552,1.0,1.0
4, Hurricane Earl,Hurricane Earl,0.06082272529602051,9.805251598358154,0.9999998807907104,1.0,1.0
5, Orchids.,genus,0.051619529724121094,9.879096031188965,0.3113284111022949,0.0,0.0
6, Eamonn Walker and Christopher Eccleston.,Mekhi Phifer and Josh Hartnett,0.04801678657531738,10.747959852218628,0.2909560203552246,0.20000000000000004,0.20000000000000004
7, Roman manliness and civic virtue.,manliness,0.23211264610290527,10.48693561553955,0.5136440396308899,0.33333333333333337,0.33333333333333337
8, Film industry.,film,0.04748082160949707,9.923710346221924,0.7330793738365173,0.6666666666666666,0.6666666666666666
9, 1966,1966,0.04982948303222656,9.927462816238403,1.0,1.0,1.0
10, American Basketball Association (ABA),American Basketball Association,0.05376887321472168,10.336812257766724,0.8746227622032166,0.8571428571428571,0.8571428571428571
11, Maurice Johnson,Maurice Johnson,0.05748343467712402,9.792508840560913,1.0,1.0,1.0
12, Both Sequoia and Nandina are categories of plants.,genus,0.04799461364746094,11.29361605644226,0.3148568272590637,0.0,0.0
13, Massachusetts.,Massachusetts,0.0655965805053711,9.79212212562561,0.9563392400741577,1.0,1.0
14, The Big 6 Conference.,Big 12 Conference,0.05025529861450195,10.337417840957642,0.8160583972930908,0.5714285714285715,0.5714285714285715
15, Anneke van Giersbergen,Anneke van Giersbergen,0.0742640495300293,10.496056079864502,1.0000001192092896,1.0,1.0
