idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,French quadrilles.,quadrilles,0.0008437633514404297,4.433836221694946,0.8537091016769409
1,André Previn.,"April 6, 1929",0.0008330345153808594,0.2856435775756836,0.1949882060289383
2,Elizabeth Keener.,Elizabeth Keener,0.0007469654083251953,0.285597562789917,0.9790292382240295
3,Prog magazine.,Prog,0.0006470680236816406,0.2863426208496094,0.5707778930664062
4,Johnny Bravo.,Johnny Bravo,0.0006110668182373047,0.2134711742401123,0.9745968580245972
5,"No, Alloxylon is not mentioned in the context, but Leycesteria is native to the Himalaya and southwestern China.",no,0.0005831718444824219,1.1435604095458984,0.06349842995405197
6,There is no information about Benjamin Britten or Sergei Prokofiev dying.,Sergei Sergeyevich Prokofiev,0.0007331371307373047,0.735368013381958,0.2963903248310089
7,The Nevada Test Site.,Area 51,0.0007159709930419922,0.3116118907928467,0.27505922317504883
8,Incesticide,Incesticide,0.0006282329559326172,0.2500741481781006,1.0000001192092896
9,Theo van Gogh is younger than Raj Kapoor.,"Theodoor ""Theo"" van Gogh",0.0006487369537353516,0.5119976997375488,0.5791531801223755
10,1925,1925,0.0007467269897460938,0.24944090843200684,1.0
11,LKBR.,LKBR,0.0007498264312744141,0.28485846519470215,0.964897632598877
12,Ralph Clayton was the 11th draft pick of the 1980 NFL Draft by the New York Jets.,James Zachery,0.0006592273712158203,0.9638025760650635,0.14140921831130981
13,Colin Campbell is also an actor.,Colin Campbell,0.0007636547088623047,0.3996260166168213,0.8128354549407959
14,"I don't see any information about Perry Hall being a county. Perry Hall is an unincorporated community in Baltimore County, Maryland, with a population of 28,474.",third-most,0.0007460117340087891,1.5181365013122559,-0.05488394945859909
15,"The actor who won two consecutive MTV movie awards for Best Villain in 2010 and 2011 is Tom Felton. He appeared in the 2010 horror film ""Leprechaun's Revenge"" alongside Jennifer Love Hewitt.",Isabella Calthorpe,0.0007970333099365234,2.009974479675293,0.008856329135596752
16,A Christmas Carol.,A Christmas Carol,0.0008623600006103516,0.28908252716064453,0.9813527464866638
17,The Treaty of Paris (1783).,Treaty of Paris,0.0007123947143554688,0.4237675666809082,0.8538873195648193
18,Drew Pearce.,Drew Pearce,0.00079345703125,0.25272345542907715,0.9778204560279846
19,Mount Gushmore.,Mount Gushmore,0.0007739067077636719,0.32547593116760254,0.9846060872077942
20,Australia.,Australian,0.0007388591766357422,0.2126913070678711,0.6874268054962158
21,1984.,1984,0.0006940364837646484,0.28664278984069824,0.9573519229888916
22,The Minnesota Vikings.,U.S. Bank Stadium,0.0006239414215087891,0.28785157203674316,0.24590027332305908
23,"The answer is: There is no information about an indoor amusement park and arcade entertainment center located in Nashua, New Hampshire. The information is about his performance at Fun-World, an entertainment programme which was organized every Sunday at the National Theatre (Accra).",FunWorld,0.0008428096771240234,2.081260919570923,0.31907254457473755
24,P.T.,Kojima Productions,0.0008087158203125,0.25031065940856934,0.18107497692108154
25,There is no information about Doyen Bridel's location in relation to Geneva.,25,0.0006978511810302734,0.7725574970245361,-0.011941511183977127
26,Richard Benjamin Harrison and his son Rick Harrison.,Rick Harrison,0.0007624626159667969,0.47307372093200684,0.7178383469581604
27,Tehran.,"Tehran, Iran",0.0007357597351074219,0.21009445190429688,0.9427981376647949
28,Mawson Lakes.,The Levels,0.0007171630859375,0.3249397277832031,0.12833420932292938
29,Anita Darian.,"Levon ""Fred"" Agabashian",0.0007419586181640625,0.288132905960083,0.24393534660339355
30,"Pyrrosia has more species, with about 100, compared to Tecomanthe's 5.",Pyrrosia,0.0007314682006835938,0.920257568359375,0.6255533695220947
31,"No, Kanni (Tamil) and Bloodhound (Europe) originated from different continents.",no,0.0007109642028808594,0.8507373332977295,0.17445001006126404
