idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,A brewery or a brewing company.,a brewing company,0.4195713996887207,2.4676218032836914,0.8895986080169678
1,Arthur and his queen's bones were discovered at Glastonbury Abbey.,Avalon became associated with Glastonbury Tor when monks at Glastonbury Abbey claimed to have discovered the bones of King Arthur and his queen,0.2779862880706787,1.3325459957122803,0.807288408279419
2,Sugars.,sugars,0.3356742858886719,0.7891905307769775,0.9714799523353577
3,Solsternus from 1207.,Solsternus,0.28048157691955566,1.0654335021972656,0.8248016834259033
4,1848.,1848,0.283278226852417,0.6157925128936768,0.9567419290542603
5,0.13 seconds.,0.13 seconds,0.564049482345581,0.788097620010376,0.9743090867996216
6,Tile.,tile,0.42917752265930176,0.7548892498016357,0.933769941329956
7,RIBA Enterprises.,RIBA Enterprises,0.3515453338623047,0.6490304470062256,0.9868645071983337
8,2,two ways,0.2579081058502197,0.7448959350585938,0.4155121445655823
9,Helios.,Helios,0.22641968727111816,0.7939581871032715,0.978829562664032
10,Multan.,Multan,0.543220043182373,0.7861363887786865,0.9794173836708069
11,There is no mention of the Chief Secretary in the provided context.,usually a BPS-22 Civil Servant,0.3930816650390625,0.9762415885925293,0.22028201818466187
12,The former main lines of the Great Western Railway (GWR) are still in use today.,"The former main lines of the GWR are still in use today, although many of its branch lines were scrapped under the notorious Beeching Axe",0.364044189453125,1.4874465465545654,0.6443676352500916
13,Emblemata.,emblemata,0.3322901725769043,0.5758311748504639,0.9690627455711365
14,Holland.,Holland,0.3037681579589844,0.38028860092163086,0.9607134461402893
15,"Yes, Duchamp's work ""Nude Descending a Staircase, No. 2"" was rejected by the hanging committee at the 1912 Salon des Indépendants and caused a scandal.",caused a scandal,0.35187840461730957,2.554271697998047,0.25874796509742737
16,A fire damaged the mosque extensively in 1893.,a fire,0.2789177894592285,1.151421308517456,0.33422666788101196
17,Newcastle upon Tyne.,15 Bonhill Street in London,0.42597246170043945,0.882836103439331,0.3332533836364746
18,17.1 lumens per watt.,17.1 lumens per watt,0.3474922180175781,0.9241199493408203,0.9851430058479309
19,Mesopotamia (modern-day Iraq).,Iran,0.3724803924560547,1.0781126022338867,0.47825688123703003
20,London.,London,1.4418129920959473,0.5358419418334961,0.9624133110046387
21,98.8% of the population in Somerset is economically active.,is higher than the regional and national average,0.330350399017334,1.282390832901001,0.28801578283309937
22,"Hisham's Palace, Palestine.",the bath house of Hisham's Palace,0.3392314910888672,1.0204722881317139,0.6965058445930481
23,1000 hours.,1000 hours,0.2577240467071533,0.8854236602783203,0.9439005255699158
24,"""The Hymn to Ninkasi"".",The Hymn to Ninkasi,0.4942800998687744,1.1137564182281494,0.9693310260772705
25,Less.,much less,0.46074748039245605,0.7556149959564209,0.8138306736946106
26,Ghazals and folk songs.,Ghazals and folk songs,0.33924245834350586,0.6310675144195557,0.9860418438911438
27,I'm not able to answer that question as it is not mentioned in the provided text.,Christ,0.38680386543273926,1.4603180885314941,0.07631480693817139
28,"Inert gas reduces efficiency by conducting heat from the filament, cooling it and reducing its ability to produce light.","conducts heat from the filament, thereby cooling the filament",0.6361215114593506,1.6433124542236328,0.61907958984375
29,Ravenna.,Ravenna,0.4803640842437744,0.7983977794647217,0.9746361374855042
30,1909-1914.,1909 to 1914,0.3815598487854004,0.9571292400360107,0.950654149055481
31,200-2000 hours.,"1,000 hours",0.32245922088623047,0.9754433631896973,0.7860934138298035
32,"I'm not sure what ""urs"" refers to in this context. Could you provide more information or clarify your question?",fairs held at the shrines of Sufi saints,0.34668588638305664,1.4159612655639648,0.15375465154647827
33,The text does not mention the Gelati Monastery.,Demetrius I of Georgia,0.30278801918029785,1.1524639129638672,0.010504413396120071
34,"Besides Seurat, the roots of Cubism are also found in the work of Paul Cézanne, particularly in his breaking of the painted surface into small multifaceted areas of paint and his simplification of natural forms into cylinders, spheres, and cones.",in the two distinct tendencies of Cézanne's later work,0.26494455337524414,2.942913770675659,0.4558459520339966
35,Ethanol.,ethyl alcohol,1.6519484519958496,0.8196694850921631,0.6943764686584473
36,Elijah.,Elijah,0.30798983573913574,0.7717294692993164,0.9682337045669556
37,1920.,early as 1920,0.5192818641662598,0.5688152313232422,0.8495855927467346
38,CAD (Computer Aided Design) software.,CAD,0.33836960792541504,0.6926567554473877,0.8085414171218872
39,1953.,1953,0.35222411155700684,0.8446485996246338,0.9732455015182495
40,Approximately 56% of Pakistan's population lives in Punjab.,Nearly 60%,0.3584249019622803,1.195096492767334,0.39846372604370117
41,"The inert gas retards evaporation of the filament, allowing it to be operated at a higher temperature without reducing its life.",reduces filament evaporation,0.2434370517730713,1.7698028087615967,0.6577222943305969
42,Taunton and Wincanton.,Horse racing courses are at Taunton and Wincanton,0.24650335311889648,0.7739424705505371,0.8132237195968628
43,"Potassium, silicon, and aluminium oxides.","potassium, silicon, and aluminium oxides",0.3810579776763916,1.1004459857940674,0.9670339226722717
44,Italy,Rome,0.30156922340393066,0.7082149982452393,0.6318598985671997
45,"The Housing Grants, Construction and Regeneration Act 1996 and reenacted as the Architects Act 1997.","the Housing Grants, Construction and Regeneration Act",0.31710100173950195,1.476485252380371,0.7572486400604248
46,The Pantokrator supported by angels.,"prophets, saints and patriarchs",0.2861521244049072,1.0577733516693115,0.3543888330459595
47,The national horse and cattle show at Lahore is the biggest festival in Punjab.,The national horse and cattle show,0.3609621524810791,1.3303885459899902,0.5640925168991089
48,1971.,1971,0.2515847682952881,0.8363509178161621,0.9627463817596436
49,The East of England.,the East of England,0.2727620601654053,0.8804683685302734,0.978477954864502
50,Guru Nanak.,Guru Nanak,0.25732874870300293,0.7498345375061035,0.9880831241607666
51,Filippo Tommaso Marinetti.,Filippo Tommaso Marinetti,0.26753950119018555,0.9604036808013916,0.989513635635376
52,Heat from a building's heating system is more cost-effective.,heat from the heating system,0.2503359317779541,1.1954185962677002,0.6309818625450134
53,Moses.,Moses,0.30463695526123047,0.7448399066925049,0.9638767838478088
54,"There is no coal field mentioned in the text. However, there is a mention of the Somerset Coal Canal.",The Somerset Coalfield is part of a larger coalfield which stretches into Gloucestershire,0.6154122352600098,1.33683180809021,0.6256335973739624
55,He uses a dual layer mosaic via grids of scrambled Rubik's Cubes.,grids of scrambled Rubik's Cubes,0.4261608123779297,0.9562423229217529,0.6702972054481506
