idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, British,British,0.0005004405975341797,0.5322692394256592,1.0
1, 2012,2012,0.0005168914794921875,0.8807687759399414,1.0000001192092896
2, The Day After.,The Day After,0.00048613548278808594,1.0921053886413574,0.9401242733001709
3," Auf Wiedersehen, Pet.","Auf Wiedersehen, Pet",0.0004913806915283203,1.720278263092041,0.9835354089736938
4, TNT,TNT,0.00048542022705078125,0.46434855461120605,1.0
5, 2012.,2012,0.0004961490631103516,1.1291394233703613,0.9554669857025146
6, 1939,1992,0.0004913806915283203,0.8749699592590332,0.5020179152488708
7, $314.9 million,US$314.9 million,0.0004742145538330078,1.295602798461914,0.9019603729248047
8, Big Dan Mine,Big Dan Mine,0.00048065185546875,0.8746087551116943,1.0
9, Mario,Mario,0.0005042552947998047,0.4582853317260742,1.0
10," ""The People Who Live Anywhere""","""The People Who Live Anywhere""",0.0004928112030029297,1.9272608757019043,0.9999999403953552
11, Swiss,Swiss,0.0004901885986328125,0.456268310546875,1.0
12," Kurt Vonnegut's God Bless You, Mr. Rosewater","God Bless You, Mr. Rosewater",0.00048422813415527344,3.1948938369750977,0.5947239995002747
13, Sugar Ray,Sugar Ray,0.0004916191101074219,0.6682870388031006,1.0
14, 30,over 30,0.0004885196685791016,0.6672306060791016,0.7601828575134277
15," No, they are not located in the same state. The University of Minnesota is located in Minnesota, while Baylor College of Medicine is located in Texas.",no,0.000484466552734375,6.553614616394043,0.0722077265381813
16, No,no,0.0005030632019042969,0.45301222801208496,1.0
17, Yes.,no,0.0004863739013671875,0.6668620109558105,0.5598188042640686
18, Naya Rivera,Naya Rivera,0.00047659873962402344,0.8964505195617676,1.000000238418579
19, Augusta Regional Airport.,Augusta Regional Airport,0.0004825592041015625,1.103179931640625,0.9743003845214844
20, Kimi Räikkönen,"""The Ice Man""",0.0004839897155761719,1.7403767108917236,0.21087659895420074
21, Yes.,yes,0.00048613548278808594,0.6734271049499512,0.836855947971344
22, Ian Rush,Ian Rush,0.0004897117614746094,0.6796245574951172,0.9999999403953552
23, The Battle of Philippi.,Wars of the Second Triumvirate,0.000476837158203125,1.5280945301055908,0.39434725046157837
24, Albert Pyun.,Albert Pyun,0.0004935264587402344,1.1169872283935547,0.9878462553024292
25, Fantagraphics Books.,Fantagraphics Books,0.0004820823669433594,1.3268156051635742,0.9804609417915344
26, Tak and the Power of Juju.,Tak and the Power of Juju,0.0004875659942626953,1.9540612697601318,0.9883856177330017
27, Neely Lloyd,Neely Lloyd,0.0004863739013671875,0.891920804977417,1.0
28, 1984,18 November 1984,0.0004909038543701172,0.8859233856201172,0.7760378122329712
29, 1970,1970,0.0004744529724121094,0.8921451568603516,1.0
30," Yes, they both write science fiction.",yes,0.0004901885986328125,1.9549472332000732,0.13724136352539062
31, André the Giant,André the Giant,0.0004904270172119141,0.8869760036468506,1.0
