idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,"None, the studies showed that diversity and inclusion resulted in advantages for the organization, not a specific group of people.",whites and males,0.000762939453125,2.7199032306671143,0.2912003695964813
1,The academic computing department.,academic computing,0.0008502006530761719,0.3111457824707031,0.8046208620071411
2,The Princeton Review.,Princeton Review,0.0006997585296630859,0.2735908031463623,0.9508841037750244
3,Anthocyanins in purple grape skin.,anthocyanins,0.0007283687591552734,0.438335657119751,0.711542546749115
4,"""Home on the Range""","""Kansas Song""",0.0006985664367675781,0.34452342987060547,0.24635115265846252
5,The Office for Civil Rights.,Office for Civil Rights,0.0007479190826416016,0.346851110458374,0.9552839994430542
6,The evacuation of Americans of Japanese descent during the war.,the state of race relations,0.0007443428039550781,0.5214345455169678,0.1746978759765625
7,The true backers of the cause of affirmative action are historically disadvantaged groups or minorities.,Harold L. Ickes,0.0006783008575439453,0.6973702907562256,0.03768958896398544
8,Lower-class European Americans.,lower-class European Americans,0.000720977783203125,0.3095674514770508,0.9674360752105713
9,Bill Self.,Bill Self,0.0007014274597167969,0.23459172248840332,0.9688641428947449
10,The Education and Justice Departments.,Education and Justice Departments,0.0007009506225585938,0.34162282943725586,0.9707198143005371
11,Vitis vinifera.,Vitis vinifera,0.0007150173187255859,0.34258151054382324,0.9830338358879089
12,Wilt Chamberlain.,Wilt Chamberlain,0.0006201267242431641,0.30379414558410645,0.9826033115386963
13,"Alan Mulally, former President and CEO of Ford Motor Company.",Alan Mulally,0.0006833076477050781,0.5905120372772217,0.7235170006752014
14,Crimson and Blue.,crimson and royal blue,0.0006580352783203125,0.27268004417419434,0.8878383636474609
15,June 1963.,June 1963,0.0006275177001953125,0.3090493679046631,0.9795911312103271
16,He surrenders some of his rights and privileges as an American citizen.,surrenders some of the rights and privileges,0.0007355213165283203,0.6637601852416992,0.6938400268554688
17,"The example of Italian American professors at City University of New York in 1976, who requested to be added as an affirmative action category for promotion and hiring, is a case that can help display where upholding a racial classification is beneficial.",Richmond v. J.A. Croson Co.,0.0007598400115966797,1.8279240131378174,0.06549787521362305
18,"New Haven, Connecticut.","New Haven, Connecticut",0.0007262229919433594,0.30753087997436523,0.9801520109176636
19,Red wine.,red wine,0.0007274150848388672,0.23716259002685547,0.9667990803718567
20,"There is no information about when the Edwards Campus was built. However, it is mentioned that Jayhawk Central, a union located at the Edwards Campus, is one of the three union locations.",1993,0.0007066726684570312,1.472909927368164,0.11819708347320557
21,"Overland Park, Kansas.",Overland Park,0.0006949901580810547,0.343595027923584,0.8808357119560242
22,Table grapes.,table grapes,0.0006952285766601562,0.23703408241271973,0.9789943099021912
23,"Journalism and Mass Communications, Law, Business, Engineering, Medicine, Nursing, and Health Professions.",additional fees,0.0006957054138183594,0.8441174030303955,-0.07173390686511993
24,I'm not aware of any information about a sportswear company holding a contract with the University of Kansas in the given context.,Nike,0.0007226467132568359,1.0494184494018555,0.36049196124076843
25,Vitis vinifera.,Vitis vinifera,0.0006778240203857422,0.3411288261413574,0.9830338358879089
26,To end discrimination in all firms with 25 or more employees.,to end discrimination in all firms with 25 or more employees,0.0006108283996582031,0.5907697677612305,0.9518066644668579
