idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, The Jesus and Mary Chain,The Jesus and Mary Chain,0.0005414485931396484,0.9277534484863281,1.0
1," No, they are not American.",no,0.0005431175231933594,1.1177012920379639,0.19420814514160156
2, Robert F. Simon,Robert F. Simon,0.0005137920379638672,0.721015453338623,1.0
3, Mademoiselle,Mademoiselle,0.0005128383636474609,0.7416393756866455,1.0
4, Australia's Next Top Model.,Fox8,0.0005059242248535156,1.0295789241790771,0.16765114665031433
5, Georgia State,Georgia State Panthers football,0.0005059242248535156,0.45641183853149414,0.7623040676116943
6," Kendrick Lamar was born on June 17, 1987.","June 17, 1987",0.0005185604095458984,2.054722547531128,0.5617024302482605
7, 1903,1897,0.0005121231079101562,0.6143403053283691,0.6139382719993591
8, The Hudson River.,The Hudson River,0.0005123615264892578,0.7648811340332031,0.9848040342330933
9," December 18, 1963.",18 December 1963,0.0005664825439453125,1.3722865581512451,0.9600265026092529
10, Nyinahin.,Akomadan,0.0005192756652832031,0.9084939956665039,0.41192734241485596
11," Macy's, Inc.","Macy's, Inc.",0.0005176067352294922,0.8890154361724854,1.0
12," ""Apologia Pro Poemate Meo""",Apologia Pro Poemate Meo,0.0004961490631103516,1.6253914833068848,0.9775264263153076
13, 1976 Montreal Olympics,1976 Montreal Olympics,0.0005197525024414062,0.9013068675994873,1.000000238418579
14, CBS Corporation,Leslie Moonves,0.0005133152008056641,0.46889734268188477,0.20558343827724457
15," The South Korean film ""The Quiet Family"" was released first in 1998.",South Korean comedy horror film.,0.0004966259002685547,2.6182377338409424,0.5183301568031311
