idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Eason Chan.,Eason Chan Yick-shun,0.3792421817779541,1.7991406917572021,0.7444703578948975
1,"Neither, neither Atalaya nor Vriesea has species known to grow naturally in southern Africa.",Atalaya,0.35004496574401855,1.0681588649749756,0.2910343110561371
2,DMX.,Styles P,0.41689515113830566,0.30518507957458496,0.19103828072547913
3,Yes.,yes,0.2236323356628418,0.33429479598999023,0.836855947971344
4,American.,American,0.40116167068481445,0.2772965431213379,0.9135115146636963
5,Venice.,Venice,0.2586517333984375,0.30797410011291504,0.9732497930526733
6,"None, the question is incorrect.",Walter Darwin Coy,0.45877766609191895,0.5238292217254639,0.1554528921842575
7,1923.,2007,0.32158946990966797,0.3411569595336914,0.2138100117444992
8,ESPN.,ESPN,0.2730093002319336,0.2756478786468506,0.9653218388557434
9,"November 4, 1847.",4 November 1847,0.2734510898590088,0.5688090324401855,0.9676844477653503
10,Ghostbusters (2016 film),Ghostbusters,0.30303096771240234,0.5254552364349365,0.8064831495285034
11,David O. Russell.,David O. Russell,0.592980146408081,0.42087626457214355,0.9904077649116516
12,Danish.,Danish,0.24492573738098145,0.19775700569152832,0.9596365094184875
13,"""Groundhog Day""",Much Ado About Nothing,0.22627568244934082,0.4503166675567627,0.08508235216140747
14,"The University of British Columbia (UBC) Bioinformatics Centre (UBiC) is located west of Vancouver, a coastal seaport city in Canada.",the UBC Bioinformatics Centre,0.2358386516571045,1.4868695735931396,0.7422916293144226
15,Future plc.,Future plc,0.29180479049682617,0.34648680686950684,0.979882001876831
