idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, John Williams,John Towner Williams,0.0005314350128173828,0.4677588939666748,0.861611008644104
1," No, they do not have the same profession.",yes,0.0005385875701904297,1.3979766368865967,0.10029777884483337
2, Mike Malinin,Mike Malinin,0.0004801750183105469,0.5303206443786621,1.0
3, 7,7,0.00048804283142089844,0.4130589962005615,1.0000001192092896
4, Kenneth Jones,Billy Hayes,0.0004878044128417969,0.4030270576477051,0.3907970190048218
5, Bombers and reconnaissance aircraft.,enemy aircraft,0.0004904270172119141,0.9159090518951416,0.7307299971580505
6, Tapputi,Tapputi,0.0004978179931640625,0.531219482421875,1.0
7, Sleeman Breweries Ltd.,Sleeman Breweries Ltd.,0.0004887580871582031,0.9339063167572021,1.0
8, The United States.,Barbadian singer Rihanna,0.0004830360412597656,0.6995968818664551,0.06813576817512512
9, Gay Talese,Gay Talese,0.00048613548278808594,0.5651493072509766,1.0
10, Beetham Tower,Beetham Tower,0.0004887580871582031,0.7165486812591553,1.0
11, Jude Law,Jude Law,0.0004985332489013672,0.4422132968902588,1.0
12," October 19, 1992","October 19, 1992",0.00048542022705078125,1.1071562767028809,1.0
13, German Hound,German Hound,0.0004985332489013672,0.5651640892028809,1.0000001192092896
14, boxer.,boxer,0.0004830360412597656,0.4488708972930908,0.9653770327568054
15, Yes,yes,0.0004839897155761719,0.29435276985168457,1.0000001192092896
