idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Victoria & Alfred Waterfront,Adrian van der Vyver,0.0005156993865966797,0.8741014003753662,0.12373143434524536
1, Switzerland,Switzerland,0.0005340576171875,0.3065056800842285,1.000000238418579
2, A punishment shooting carried out by members of the Provisional Irish Republican Army (IRA).,Kneecapping,0.0004930496215820312,2.42488169670105,0.17783987522125244
3, #8 in Mexico,number 8,0.0005047321319580078,0.7091751098632812,0.6650108098983765
4, Yes.,no,0.0004930496215820312,0.4382967948913574,0.5598188042640686
5, Angela Nissel,Angela R. Nissel,0.0004982948303222656,0.7105813026428223,0.956885814666748
6," Cumbria, England.","Cumbria, England",0.0004909038543701172,0.9657487869262695,0.9693869352340698
7, Nanette Burstein,Jim Field Smith,0.0005025863647460938,0.7078800201416016,0.28438109159469604
8," Yes, both mines are located in Canada.",yes,0.0004992485046386719,1.3779983520507812,0.1542709916830063
9, ESPN,ESPN,0.0004982948303222656,0.30956578254699707,1.0000001192092896
10, Australia,Australia,0.0004925727844238281,0.2998847961425781,1.0000001192092896
11, Etta James,Etta James,0.0004906654357910156,0.571791410446167,1.0000001192092896
12, 2005,2005,0.0004951953887939453,0.5744514465332031,1.0
13, Martha Burns,Martha Burns,0.00048828125,0.447185754776001,1.0000001192092896
14, Fortifications,Fortifications,0.0005056858062744141,0.485095739364624,1.0000001192092896
15, EXO,Exo,0.0004940032958984375,0.45043373107910156,1.0
