idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Rihanna,Def Jam Recordings and SRP Records,0.0005028247833251953,0.3580143451690674,0.16363823413848877
1, 11 years.,11,0.0005285739898681641,0.6978223323822021,0.583472490310669
2, Roddy Llewellyn,"Sir Roderic Victor ""Roddy"" Llewellyn",0.0004811286926269531,0.9111504554748535,0.7156375646591187
3, Film director.,film director,0.0005004405975341797,0.5291454792022705,0.9636179208755493
4, Fort Riley,Fort Riley,0.0004940032958984375,0.4144477844238281,1.0000001192092896
5, game engine.,a proprietary game engine,0.0004820823669433594,0.5428423881530762,0.7323569655418396
6, Novelist.,novelist,0.0004858970642089844,0.5318725109100342,0.9433141350746155
7," Perth, Australia",Perth,0.0005114078521728516,0.5317635536193848,0.9191385507583618
8, 23,23 league goals,0.0004947185516357422,0.41686129570007324,0.5028603076934814
9, Illumination Entertainment.,Illumination Entertainment,0.00048041343688964844,0.6722381114959717,0.9754108190536499
10, New York Yankees,New York Yankees,0.00048732757568359375,0.5314080715179443,0.9999999403953552
11, Ali Daei,Ali Daei,0.0004801750183105469,0.6728694438934326,1.0
12, Film direction.,film director,0.0004892349243164062,0.5336301326751709,0.6103200316429138
13, Banks,Archive,0.0005004405975341797,0.27576613426208496,0.16390182077884674
14, 28 Weeks Later,28 Weeks Later,0.0004990100860595703,0.6990866661071777,1.0000001192092896
15, County-level city,county-level,0.0004916191101074219,0.5620338916778564,0.8453143239021301
