idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, 2009.,September 2009,0.10785102844238281,8.388023614883423,0.7766618728637695
1, Film.,electrical engineer,0.12542295455932617,8.091315984725952,0.2192368507385254
2, Yes.,yes,0.13374948501586914,8.011146306991577,0.836855947971344
3," August 8, 1978","August 8, 1978",0.12211441993713379,8.784684181213379,1.0
4, American.,American,0.11980295181274414,8.051246166229248,0.9135115146636963
5, A band.,first album,0.11949276924133301,8.16463589668274,0.4205229878425598
6, William Conrad.,William Conrad,0.12027335166931152,8.204435110092163,0.978583037853241
7," No, they were not French film directors. Ousmane Sembène was a Senegalese film director, and Reinhold Schünzel was a German film director.",no,0.13261818885803223,12.51802921295166,0.024184152483940125
8, Australian.,Australian,0.14632534980773926,8.030927658081055,0.930228590965271
9, Lara Setrakian,Lara Setrakian,0.1370530128479004,8.26973295211792,1.0
10, Sharif University of Technology,Sharif University of Technology,0.16222834587097168,8.401806831359863,1.0000001192092896
11, Sabal,Sabal,0.10649895668029785,8.037868738174438,1.0
12, Eve or Jane,Eve or Jane,0.1024312973022461,8.2409987449646,1.0
13, Simulacra and Simulation,Simulacra and Simulation,0.13670802116394043,8.62694263458252,1.0000001192092896
14, North Carolina is located in the southeastern United States.,within the Southern United States,0.11471199989318848,9.110239028930664,0.4486048221588135
15, 2003,2003,0.11474800109863281,8.187678098678589,1.0
