idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, 1978,1978,0.000522613525390625,0.5921139717102051,1.0
1," Blink-182 was formed in Poway, California, which is further west than The Verve Pipe, which was formed in East Lansing, Michigan.",The Verve Pipe,0.0005497932434082031,3.85558819770813,0.2749086618423462
2, 326 km,326 km across,0.0005061626434326172,0.523226261138916,0.860255777835846
3, Letchworth,Norton School,0.0004956722259521484,0.5369908809661865,0.1899443119764328
4, Sir George Strickland of York.,Sir George Strickland,0.000492095947265625,1.158219814300537,0.8782181739807129
5, England women's national under-17 football team.,England national under-17 football team,0.0004940032958984375,1.4106802940368652,0.853270411491394
6, Virginia Ruano Pascual was born first.,Virginia Ruano Pascual,0.0005044937133789062,1.428025722503662,0.7979848384857178
7, Ice hockey.,hockey,0.00051116943359375,0.533104658126831,0.8945800065994263
8, A&E,A&E.,0.0005123615264892578,0.4043614864349365,0.9820165038108826
9, William McKinley,William McKinley,0.0004916191101074219,0.532768726348877,1.0
10, Las Vegas Sands Corporation.,Las Vegas Sands Corporation,0.0005118846893310547,0.790255069732666,0.9834954142570496
11, They are both pizza companies.,pizza company,0.0004885196685791016,0.9156911373138428,0.7820576429367065
12, Annie Weatherwax,Annie Weatherwax,0.0004894733428955078,0.6770322322845459,1.0000001192092896
13, 1943,1943,0.0004930496215820312,0.5493409633636475,1.0
14, John A. Davis.,John Alexander Davis,0.00049591064453125,0.7890584468841553,0.907942533493042
15, Hot Press,Hot Press,0.0005042552947998047,0.4058413505554199,1.0
