idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0," They are not related. Control Room is a documentary film about Al Jazeera and its relations with the US Central Command, while Volcanic Sprint is a documentary film about a grueling mountain race in Africa.",film,0.10864853858947754,12.826025009155273,0.20919618010520935
1," Pontiac, Michigan.","Pontiac, Michigan",0.1672818660736084,8.212189435958862,0.9761365652084351
2, Sangeetha Weeraratne,Jacqueline Fernandez,0.12051868438720703,8.666524648666382,0.2025170624256134
3, The Selective Service Act of 1917.,Hugh S. Johnson,0.1453077793121338,8.936835050582886,0.16468359529972076
4, Amman,Amman,0.15357160568237305,7.891917943954468,1.0
5," Valie Export was born on May 17, 1940, and Sergio Leone was born on January 3, 1929.",Sergio Leone,0.14627408981323242,11.126457691192627,0.5703073740005493
6," No, they were not both from the USA.",no,0.12842559814453125,8.876762628555298,0.1786476969718933
7, 5.1 mi,3.1 mi long,0.15892338752746582,8.2399001121521,0.6696829795837402
8, Dule or Rolex,Dule or Rolex,0.14194917678833008,8.154020309448242,1.0000001192092896
9, The Rolls-Royce Phantom.,Emgrand GE,0.13067054748535156,8.576653480529785,0.04288633540272713
10, 1952,1952,0.18723773956298828,8.018938302993774,0.9999999403953552
11, Yes.,no,0.1292591094970703,7.8567116260528564,0.5598188042640686
12, Invincible,Invincible,0.13141107559204102,7.85779070854187,1.000000238418579
13, 10 March 1977,10 March 1977,0.12620282173156738,8.405522584915161,1.0
14, 1988,1988,0.13651299476623535,8.018836498260498,1.0
15," No, they do not play in the same band.",no,0.1526165008544922,8.980580568313599,0.19918596744537354
