idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Skien.,Skien,0.0013451576232910156,2.669694185256958,0.9767805337905884
1,Conservative Party.,Conservative Party,0.0012898445129394531,1.1149883270263672,0.9572744965553284
2,"Cedartown, Georgia.",Polk County,0.0011224746704101562,1.4031176567077637,0.40655213594436646
3,The Bitterroot Range.,The Bitterroot Range,0.0012183189392089844,1.3996820449829102,0.9860705137252808
4,Riyadh.,Riyadh,0.0012073516845703125,1.1463816165924072,0.9860498309135437
5,Rodion Shchedrin.,Lenin Prize,0.001165151596069336,1.307755947113037,0.11255093663930893
6,19th century.,17th-century,0.0012171268463134766,1.312445878982544,0.725013792514801
7,The Trial (1962),The Trial,0.0012359619140625,1.3645360469818115,0.717503547668457
8,Kamala Harris.,Kamala Devi Harris,0.0012421607971191406,1.2630648612976074,0.8738969564437866
9,Germany.,Germany,0.001077413558959961,1.2068865299224854,0.9486981630325317
10,"""Boiler"" was the fifth and final single from Limp Bizkit's album ""Chocolate Starfish and the Hot Dog Flavored Water"".",Boiler,0.0010807514190673828,2.4844794273376465,0.5059711933135986
11,"Suffolk County, New York.",Suffolk County,0.0011699199676513672,1.3856031894683838,0.8849520683288574
12,Wicomico County.,Wicomico County,0.0012652873992919922,1.4175307750701904,0.9826347827911377
13,Ramón Novarro.,Ramón Novarro,0.0012142658233642578,1.3169641494750977,0.9840908646583557
14,Stroh's.,Stroh Brewery Company,0.0012373924255371094,1.3846924304962158,0.6393830180168152
15,Luis Buñuel.,Luis Buñuel.,0.0011742115020751953,1.3192286491394043,1.0000001192092896
