idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,2004,2013,0.5744302272796631,3.7049965858459473,0.6782132983207703
1,The Lion King.,Tarzan,0.25656867027282715,2.316084861755371,0.4795607924461365
2,Viti Levu,Viti Levu,0.4310126304626465,2.413722276687622,1.0000001192092896
3,Tennis.,tennis,0.32180142402648926,2.233238458633423,0.9499958753585815
4,Hungary.,Hungary,0.9320046901702881,2.092155694961548,0.9632135629653931
5,1979.,1979,0.22987079620361328,2.1823885440826416,0.9622029662132263
6,The Birthday Massacre.,The Birthday Massacre,0.5661947727203369,2.3107376098632812,0.9855844378471375
7,Huguenots.,Huguenots,0.2771334648132324,2.079569101333618,0.987716555595398
8,"""Den Pobedy""",Den Pobedy,0.32762598991394043,2.524303913116455,0.9420446157455444
9,"Luc Jacquet's ""March of the Penguins"".",Luc Jacquet,0.8558049201965332,2.681267261505127,0.526079535484314
10,24 August 1946,24 August 1946,0.23302650451660156,2.4135828018188477,0.9999999403953552
11,Allegiant Air.,"3,700 employees",0.33066821098327637,2.1468088626861572,0.05819321423768997
12,The A Word.,The A Word,0.802706241607666,2.333000421524048,0.9411864280700684
13,Mel Tillis.,Mel Tillis,0.3017094135284424,2.386896848678589,0.9846042990684509
14,They both have a stake in the leisure and holiday sectors.,company,0.2964591979980469,3.034153699874878,0.2109791487455368
15,"""201""",201,6.388820648193359,2.4103429317474365,0.8568878173828125
