idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Caesars Entertainment Corporation.,Caesars Entertainment Corporation,0.001001119613647461,1.9138779640197754,0.9850574135780334
1,David Cameron.,David William Donald Cameron,0.0009672641754150391,0.4799795150756836,0.8499224781990051
2,Chinese.,Russian-Chechen,0.0009338855743408203,0.4175405502319336,0.31256723403930664
3,Kesha.,Kesha,0.0008335113525390625,0.4545776844024658,0.978230357170105
4,American.,American,0.0007684230804443359,0.43950653076171875,0.9135115146636963
5,The Stephen Foster Memorial.,The Cathedral of Learning,0.0007631778717041016,0.560511589050293,0.22593197226524353
6,The documentary film.,documentary,0.0008718967437744141,0.5007236003875732,0.8716341257095337
7,England.,England,0.0008461475372314453,0.42084717750549316,0.9507434368133545
8,"Yes, both are documentary films.",no,0.0007472038269042969,0.6204307079315186,0.17332351207733154
9,"No, they have different professions.",yes,0.0008370876312255859,0.5794246196746826,0.14932924509048462
10,They are both related to Social Distortion.,band,0.0007839202880859375,0.696657657623291,0.15312428772449493
11,American.,American,0.0008220672607421875,0.4143993854522705,0.9135115146636963
12,Burr Steers.,Burr Steers,0.0008187294006347656,0.4918239116668701,0.9860164523124695
13,Paramore.,Paramore,0.0007264614105224609,0.48273491859436035,0.9815121293067932
14,Yes.,yes,0.0008490085601806641,0.415463924407959,0.836855947971344
15,June Carter Cash and Merle Kilgore.,June Carter Cash,0.0007390975952148438,0.7412676811218262,0.8198305368423462
