idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, 120 ft,120 ft,0.14013409614562988,10.219565629959106,0.9999999403953552
1, Ruth Ellis,David Blakely.,0.15494608879089355,9.997920274734497,0.3549618422985077
2," The film ""Creep"" by Patrick Brice premiered at South by Southwest in 2014.",South by Southwest,0.14996004104614258,12.639761209487915,0.3744398355484009
3, Mughal Empire,Maratha Empire,0.18011879920959473,10.312610387802124,0.652389645576477
4, Don Quichotte has 5 acts.,Don Quichotte,0.14551663398742676,11.071120262145996,0.7233951687812805
5, The End Tour,The End Tour,0.14836382865905762,10.206724405288696,1.0
6, The 2003 invasion of Iraq.,the Iraq War,0.12995171546936035,10.880872964859009,0.7783054113388062
7, 1909,1909,0.11422157287597656,10.196848630905151,0.9999999403953552
8, Playground Games.,Playground Games,0.14539027214050293,10.165361642837524,0.9595096111297607
9, Plumeria,Plumeria,0.14041495323181152,10.161181926727295,1.0
10, Kevin McCarthy,Kevin McCarthy,0.15197229385375977,10.032082319259644,0.9999999403953552
11, Escape to Witch Mountain (1975),Escape to Witch Mountain,0.13634467124938965,10.919321775436401,0.8277539610862732
12, Woody Harrelson,Rob Reiner,0.15231919288635254,10.308826923370361,0.2001267969608307
13, New Kingdom.,New Kingdom of Egypt,0.14078021049499512,10.186395168304443,0.6665053963661194
14, Aled Jones.,"Maxwell Frank ""Max"" Clifford",0.15956687927246094,10.318291425704956,0.2731127142906189
15," No, they are not both dance bands. Big Country is a Scottish rock band, and IAMX is a solo musical project that spans multiple genres, including electronic rock and dance music.",no,0.14298033714294434,15.03718376159668,0.12150856107473373
