idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, The Great Beauty,The Great Beauty,0.0005292892456054688,0.5927908420562744,1.0
1, Middleton,Middleton,0.0005409717559814453,0.2695775032043457,1.0
2, Gar Heard,Doc Rivers,0.0004940032958984375,0.40047359466552734,0.2107364684343338
3, 1717 Broadway is taller.,1717 Broadway,0.0005021095275878906,1.0104992389678955,0.8044982552528381
4, Donnie Munro,Donnie Munro,0.0004971027374267578,0.6406335830688477,1.0
5, The East Village.,East Village,0.0005028247833251953,0.662236213684082,0.9430379271507263
6, 1971,1971,0.0005500316619873047,0.5342648029327393,1.0
7, The Last Princess,The Last Princess,0.0004961490631103516,0.5334036350250244,0.9999999403953552
8, 11 November 1977,11 November 1977,0.0005040168762207031,0.8957309722900391,1.0000001192092896
9, Consolidation Coal Company,Consol Energy Inc.,0.0004932880401611328,0.6585354804992676,0.456260085105896
10, 1981,1988,0.0004909038543701172,0.521235466003418,0.6903351545333862
11, 1988,1988,0.0004913806915283203,0.5348975658416748,1.0
12, The social economy.,The social economy,0.0004913806915283203,0.6510105133056641,0.9703289270401001
13, Yes.,no,0.0004971027374267578,0.4194321632385254,0.5598188042640686
14, Bellagio,Bellagio,0.0004961490631103516,0.5437471866607666,0.9999999403953552
15, The Beatles,the Beatles,0.0004911422729492188,0.4255549907684326,1.0
