idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Film.,film,0.27629971504211426,2.5130019187927246,0.8702664375305176
1,The beverage Gatorade was first developed at the University of Florida in 1965. Gary Shore directed commercials for Gatorade.,University of Florida,0.29888296127319336,2.1591498851776123,0.39108872413635254
2,Lando Calrissian.,Lando Calrissian,0.47475624084472656,1.300997257232666,0.980243444442749
3,"Rodolfo ""Corky"" Gonzales is considered a founder of the Chicano Movement and wrote the famous epic poem ""I Am Joaquin"".","Rodolfo ""Corky"" Gonzales",0.31983256340026855,2.780230760574341,0.7171157002449036
4,"No, Monthly Review is a socialist magazine, while XXL is a hip hop magazine.",no,0.26824212074279785,1.9136617183685303,0.14078885316848755
5,Massachusetts.,Massachusetts,0.3305938243865967,1.1658730506896973,0.9563392400741577
6,E. Lipson and R. H. Tawney.,E. Lipson and R. H. Tawney,0.3023183345794678,1.7670485973358154,0.9930128455162048
7,United States.,U.S.,0.34394121170043945,1.1708922386169434,0.8812195062637329
8,Film directors.,"film director, writer, and producer",0.31368517875671387,0.9813604354858398,0.8652839660644531
9,1971.,1971,0.3458716869354248,1.2151458263397217,0.9627463817596436
10,More than two and a half millennia.,two and a half millennia,1.5685946941375732,1.229865312576294,0.9043306708335876
11,Space Cowboys (2000),Space Cowboys,0.37512850761413574,1.2623376846313477,0.845802366733551
12,The American Academy of Arts and Sciences and the American Physical Society.,"American Academy of Arts and Sciences, the American Physical Society",0.2767469882965088,1.5657780170440674,0.9588310718536377
13,1952,1915,0.6782033443450928,1.107172966003418,0.45854124426841736
14,Czech.,Czech,0.5019474029541016,1.0826077461242676,0.968377411365509
15,22 episodes.,22,0.2883937358856201,1.1779234409332275,0.5487684607505798
