idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Timur,Timur,0.0005106925964355469,0.46942687034606934,1.0
1, 5,five,0.0005269050598144531,0.4135913848876953,0.9229784607887268
2, Mercy College,Mercy College,0.0004904270172119141,0.42188191413879395,1.0000001192092896
3, Pizza,pizza,0.0004916191101074219,0.281980037689209,1.0
4, Mitsubishi Galant GTO,Mitsubishi GTO,0.00048828125,0.8081800937652588,0.8322598338127136
5, Papa Murphy's,It began in 1995 as the merger of two take-and-bake pizza companies: Papa Aldo's Pizza (founded in 1981) and Murphy's Pizza (founded in 1981).,0.0004928112030029297,0.5467355251312256,0.5272266864776611
6, Yes.,yes,0.0004832744598388672,0.4179725646972656,0.836855947971344
7, 1969,1 February 1969,0.0004839897155761719,0.5515680313110352,0.876579761505127
8, Plessy v. Ferguson.,Lochner v. New York,0.0004885196685791016,1.0868771076202393,0.385861337184906
9," Chelsea Noble was born on December 4, 1964, and Kirk Cameron was born on October 12, 1970.","December 4, 1964",0.0004947185516357422,3.722095012664795,0.4040449261665344
10," Biloxi, Mississippi.","Biloxi, Mississippi.",0.0004868507385253906,0.9549660682678223,1.0000001192092896
11, China,People's Republic of China,0.0004947185516357422,0.2868692874908447,0.5955054759979248
12, 2005,2005,0.0005059242248535156,0.5595676898956299,1.0
13, Nancy Kwan,Nancy Kwan,0.00047898292541503906,0.5584452152252197,1.0000001192092896
14, American,American,0.0005004405975341797,0.2861769199371338,1.0
15, 2015,2015,0.00048065185546875,0.5515668392181396,1.0
