idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, Pumping Iron (1985) came out before Go Further (2003).,Pumping Iron,0.14174604415893555,10.299054861068726,0.707251787185669
1," ""The Big Red One""",The Big Red One,0.12185311317443848,8.905097961425781,0.851791501045227
2, Mothercare.,Mothercare,0.13281011581420898,8.537750959396362,0.967211127281189
3, Macbeth,Macbeth,0.15143895149230957,8.372943878173828,1.0
4, National Stock Exchange of India.,National Stock Exchange of India,0.1245121955871582,8.942173719406128,0.959069013595581
5, Nathalie Baye.,Nathalie Baye,0.14677906036376953,8.744898557662964,0.9878737926483154
6, 1957,1957,0.11982941627502441,8.565610885620117,1.0
7, Manuel Noriega,Manuel Noriega,0.14437365531921387,8.639521360397339,1.0000001192092896
8, 2007,2007,0.14746332168579102,8.529296636581421,1.0000001192092896
9, Tupac Shakur,Tupac Shakur,0.13727188110351562,8.639180183410645,1.0
10, Helen Magnus.,Helen Magnus,0.15242910385131836,8.46343731880188,0.9794168472290039
11," Rob Beckley has performed in more bands, including Pillar, and also collaborated with KJ-52, while Paul Rodgers has performed with Free, Bad Company, The Firm, and Queen.",Paul Bernard Rodgers,0.13112783432006836,13.1769859790802,0.4235526919364929
12, Kirsten Dunst,Kirsten Caroline Dunst,0.13360953330993652,8.703621864318848,0.9083327651023865
13, The information is not available in the given context.,Jeremy Paul Kagan,0.14668607711791992,9.387747287750244,0.07894549518823624
14, Winfield.,"Winfield, Kansas, United States",0.12955188751220703,8.547453165054321,0.7703601717948914
15, Atlantic Islands of Galicia National Park.,Atlantic Islands of Galicia National Park,0.12616372108459473,9.138742446899414,0.9891814589500427
