idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Afghanistan,Afghanistan,0.0005633831024169922,0.8014945983886719,1.0
1, Kentucky,Kentucky,0.0005617141723632812,0.3101980686187744,1.0
2, Isaac Newton,Isaac Newton,0.0005166530609130859,0.44247961044311523,1.0
3, Yes.,yes,0.000522613525390625,0.43030285835266113,0.836855947971344
4, Bette Davis,Bette Davis,0.0005097389221191406,0.5723421573638916,1.0000001192092896
5, Deborah Sampson,Deborah Sampson,0.0005128383636474609,0.5905158519744873,1.0000001192092896
6," ""Smoke on the Water""",Smoke on the Water,0.0005137920379638672,1.0368216037750244,0.8796819448471069
7, Yes.,yes,0.0005097389221191406,0.43642354011535645,0.836855947971344
8, Cicely Saunders,Cicely Saunders,0.0005159378051757812,0.5752809047698975,1.0
9, Johnny Mathis,Johnny Mathis,0.0005040168762207031,0.6226403713226318,1.0
10, Mary Cassatt,Mary Cassatt,0.0005068778991699219,0.5764603614807129,1.0000001192092896
11, The X-Files,Chris Carter,0.0005018711090087891,0.724266529083252,0.11110403388738632
12," Philadelphia, Pennsylvania.",Philadelphia,0.0005133152008056641,0.7126543521881104,0.8881022930145264
13, Atlanta,Atlanta,0.0005047321319580078,0.3136637210845947,1.0
14, 891 kHz,891 kHz,0.0005097389221191406,0.5763375759124756,1.0000001192092896
15," ""Christmas Time"" appeared as a B-side to the ""Free as a Bird"" single.",Free as a Bird,0.0005030632019042969,2.798091173171997,0.49823197722435
