idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Bloomingdale's.,Talbots,0.0012466907501220703,2.122969627380371,0.3496965169906616
1,Princess Myung-eun.,Princess Myung-eun,0.0012116432189941406,0.7377853393554688,0.9776561260223389
2,Austrocedrus is native to Chile.,Eriosyce,0.0010285377502441406,0.8552062511444092,0.20768900215625763
3,The Columbine High School massacre.,1999 Columbine High School massacre,0.0011014938354492188,0.82277512550354,0.8940457105636597
4,Buzz Aldrin.,Buzz Aldrin,0.001081705093383789,0.6839389801025391,0.9838287234306335
5,UFC 5.,1995,0.0010418891906738281,0.7059977054595947,0.3130328059196472
6,Tom Vaughan directed the 2014 comedy/romance film starring Pierce Brosnan.,Tom Vaughan,0.0009546279907226562,1.2417385578155518,0.48759257793426514
7,"Georgi Ivanov Kakalov was born on July 2, 1940, and Roberto Vittori was born on October 15, 1964.",Georgi Ivanov,0.0009222030639648438,1.8805437088012695,0.5080739259719849
8,Paul Sarbanes.,Paul Sarbanes,0.0009827613830566406,0.7390379905700684,0.986678957939148
9,Cumbernauld Castle.,Cumbernauld Castle,0.0009467601776123047,0.7737882137298584,0.9882196187973022
10,French.,French,0.0009829998016357422,0.6013731956481934,0.9555248618125916
11,The U.S. Supreme Court.,United States Supreme Court,0.0009512901306152344,0.8047103881835938,0.8569009900093079
12,Franklin County.,Franklin County,0.000978231430053711,0.6407027244567871,0.984024167060852
13,Miriam Margolyes played Professor Sprout in the Harry Potter film series.,Professor Sprout,0.0009527206420898438,1.2004411220550537,0.6400713920593262
14,Scotland and England.,"England, Scotland and Ireland",0.0009007453918457031,0.6978287696838379,0.9254912734031677
15,2013.,2013,0.0010802745819091797,0.6615982055664062,0.9337419867515564
