idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, Hayley Mills.,Hayley Catherine Rose Vivien Mills,0.12758493423461914,9.093841075897217,0.7630223631858826
1, Los Angeles.,Los Angeles,0.10717368125915527,8.900087118148804,0.9625944495201111
2, American,American,0.10933804512023926,8.669419288635254,1.0
3, Danish Superliga.,Danish Superliga,0.17383241653442383,9.020976305007935,0.9728427529335022
4, Olympic gold medal.,most valuable player,0.15798377990722656,8.945240497589111,0.308082640171051
5, Houston Rockets,Houston Rockets,0.13089227676391602,8.799123048782349,1.0000001192092896
6, No.,no,0.12173128128051758,8.726887702941895,0.8128341436386108
7, The Vanishing Prairie.,The Vanishing Prairie,0.13013291358947754,9.156983852386475,0.9844542145729065
8, The Melbourne–Adelaide railway.,Melbourne–Adelaide railway,0.12891006469726562,9.487161636352539,0.9792642593383789
9, Sumner County,Sumner County,0.1315748691558838,8.8600332736969,0.9999999403953552
10, Geronimo,Geronimo,0.11118173599243164,8.876469850540161,1.0
11," A ""Good Will Hunting"" moment.",Good Will Hunting,0.1226658821105957,9.615782022476196,0.8091253042221069
12, Bobbie Ann Mason.,Bobbie Ann Mason,0.1286306381225586,9.156753063201904,0.9876924157142639
13," Boomerang Latin America and Europe, Middle East and Africa (EMEA) and production company Cisneros Media.",Boomerang Latin America,0.1379389762878418,11.78913688659668,0.6209677457809448
14," Flannery O'Connor was born first, on March 25, 1925.",Flannery O'Connor,0.12692999839782715,10.895368337631226,0.7222174406051636
15, The Mamas & the Papas,The Mamas & the Papas,0.12962627410888672,9.355279922485352,1.0
