idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Emiliano Zapata,"""Zapatismo""",0.0008714199066162109,0.7340536117553711,0.526399552822113
1, The Pirate Bay.,The Pirate Bay,0.0009229183197021484,0.671489953994751,0.9750713109970093
2, Taubman Centers,Simon Property Group Inc.,0.0008764266967773438,0.6799149513244629,0.08618520945310593
3, Hinduism,Hindu,0.0008766651153564453,0.41298651695251465,0.8836409449577332
4, 1888,1888,0.0008752346038818359,0.5631811618804932,1.0
5, Lindsay Lohan,Lindsay Lohan,0.0008690357208251953,0.5559136867523193,1.0
6," April 7, 1986","April 7, 1986",0.0008876323699951172,1.1023635864257812,1.0
7, Ginza,Ginza,0.0008654594421386719,0.423717737197876,0.9999999403953552
8, Desjardins Group,Perella Weinberg Partners,0.0008840560913085938,0.833467960357666,0.22549742460250854
9," 139,966","139,966",0.0008711814880371094,0.7013223171234131,1.0
10, S.M. Entertainment,S.M. Entertainment,0.0008742809295654297,0.6905298233032227,1.0
11," They are both associated with Lake Wales, Florida.",Florida,0.0008683204650878906,1.500807762145996,0.44186776876449585
12, 20 April 1947,20 April 1947,0.0008823871612548828,0.9672694206237793,1.0
13, The Con Mine.,The Burwash Mine,0.0008769035339355469,0.6983463764190674,0.4106757938861847
14, World War I,the First World War,0.0008699893951416016,0.5748376846313477,0.7536323070526123
15, François Girard,François Girard,0.000873565673828125,0.5752904415130615,1.0
