idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Jim Davis,Jim Davis,0.0004951953887939453,0.4664287567138672,1.0
1, George Gershwin died first.,Alban Maria Johannes Berg,0.0005316734313964844,1.0422930717468262,0.1278962343931198
2, Dzungar Khanate,Dzungar Khanate,0.00048470497131347656,0.7965891361236572,1.0
3, I Decided,I Decided,0.00048613548278808594,0.5466256141662598,1.0
4, Hoover Dam,Boulder Dam,0.0004901885986328125,0.41371631622314453,0.7273019552230835
5, Escape to Witch Mountain,Escape to Witch Mountain,0.0004851818084716797,0.6720635890960693,1.0000001192092896
6, 1937,1937,0.0004925727844238281,0.5446138381958008,1.0
7, Little Big Town,Little Big Town,0.0005083084106445312,0.5557267665863037,1.0
8, Barry Hearn,Barry Hearn,0.0004956722259521484,0.5443100929260254,1.0
9, West Coast Eagles,West Coast Eagles,0.0004849433898925781,0.5561115741729736,1.0
10, Fred West,Frederick Walter Stephen West,0.0004973411560058594,0.45497894287109375,0.6630236506462097
11, Fallen,Fallen,0.0004851818084716797,0.29250168800354004,1.0
12, Slint,Sixpence None the Richer,0.0004839897155761719,0.4225618839263916,0.1519644558429718
13, Della Reese,Della Reese,0.00048804283142089844,0.5423769950866699,1.0000001192092896
14, Jeri Ryan,Jeri Lynn Ryan,0.00048351287841796875,0.5408542156219482,0.920486330986023
15, Pyotr Ilyich Tchaikovsky,Pyotr Ilyich Tchaikovsky,0.00048804283142089844,1.324533224105835,1.0
