idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, 6 ft,6 ft,0.11321568489074707,9.956189155578613,1.0
1, Akim Oda,Nsuta,0.11583781242370605,10.045229434967041,0.40525367856025696
2, Rudolf Clausius,Rudolf Julius Emanuel Clausius,0.1327049732208252,10.084629535675049,0.9070444703102112
3, 19th century,nineteenth century,0.12252640724182129,10.10949158668518,0.9437332153320312
4, Yes.,yes,0.16376757621765137,9.76646113395691,0.836855947971344
5, Grand Wizard,Grand Wizard,0.12848305702209473,9.83998155593872,1.0
6, Rick Saccone,Tim Murphy,0.13404178619384766,9.936061382293701,0.4396153390407562
7, 1928,1928,0.13068246841430664,9.916394472122192,1.0
8, Judd Gregg,Judd Gregg,0.11921286582946777,10.010413408279419,1.0
9, 3 February 1949,1 January 1948,0.12362241744995117,10.389299631118774,0.729843020439148
10, Yes.,yes,0.12119650840759277,9.750213623046875,0.836855947971344
11, 1946,15 October 1946,0.12525677680969238,9.897308349609375,0.8300194144248962
12, Mexico,Mexico,0.11712813377380371,9.637669563293457,1.0
13, Geoffrey Wright,Geoffrey Wright,0.12734007835388184,9.778626203536987,0.9999998807907104
14, Kris Jenner,Kristen Mary Jenner,0.13592100143432617,9.859623670578003,0.7502346038818359
15, 31 October 1930,14 May 1926,0.12224316596984863,10.332082986831665,0.7287190556526184
