idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, Neo-Nazism,Neo-Nazism,0.1322472095489502,8.4292573928833,1.0
1, The Chronicles of Prydain.,The Chronicles of Prydain,0.11308979988098145,8.68880009651184,0.9799556732177734
2, American,American,0.12059402465820312,8.071368217468262,1.0
3, Sultan Ahmed I,Ahmed I,0.11756229400634766,8.23101282119751,0.8290039896965027
4, Swizz Beatz,Swizz Beatz,0.11939334869384766,8.378820419311523,1.0000001192092896
5, The Eastern Cape.,Zulu,0.11228466033935547,8.575258493423462,0.4916638135910034
6, 1636,1636,0.14029669761657715,8.262383937835693,1.0
7, Unreal Engine 3.,Unreal Engine 3,0.10631036758422852,8.486665964126587,0.9790104627609253
8, Western Conference.,Western Conference,0.11844921112060547,8.21711778640747,0.9813027381896973
9, Australian Convict Sites,Australian Convict Sites,0.13956880569458008,8.352200269699097,1.0000001192092896
10, Craig Revel Horwood,Craig Revel Horwood,0.12524843215942383,8.335250616073608,1.0000001192092896
11, Dan Quayle.,Dan Quayle,0.12176394462585449,8.47929072380066,0.9815713167190552
12, Vincent Sherman directed more movies.,David Seltzer,0.12615752220153809,8.606749773025513,0.17215007543563843
13, John Landis,John Landis,0.12031054496765137,8.246367454528809,1.0
14, Beeban Kidron,Beeban Kidron.,0.1287529468536377,8.420962810516357,0.990135133266449
15, Rock bands.,rock,0.12198448181152344,8.231826066970825,0.7229196429252625
