idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Adam Drummond.,Adam Drummond,0.001134634017944336,2.0039498805999756,0.9848248362541199
1,Chrysler.,Chrysler,0.0011746883392333984,0.6130290031433105,0.9660453200340271
2,Neither Lukas Rossi nor Pearl Lowe have a common occupation.,singer,0.0009255409240722656,0.9920852184295654,0.07732285559177399
3,Yes.,yes,0.0009894371032714844,0.5990231037139893,0.836855947971344
4,Marge.,"Marge"" Simpson",0.0010037422180175781,0.6412394046783447,0.8719004392623901
5,"No, they are not found in the same parts of the world. Calocedrus is native to eastern Asia and western North America, while Streptosolen is found in open woodlands of Colombia, Ecuador, and Peru.",no,0.0009732246398925781,2.475419759750366,0.006700124591588974
6,Jim Calhoun.,Jim Calhoun,0.000989675521850586,0.7285609245300293,0.9793307781219482
7,Public.,public,0.0009531974792480469,0.604543924331665,0.9662641286849976
8,1998.,1998,0.0010769367218017578,0.6912932395935059,0.9467677474021912
9,Great Britain.,Great Britain,0.0008347034454345703,0.6157279014587402,0.972294807434082
10,"""The A Team"" by Ed Sheeran.",The A Team,0.0009191036224365234,0.9450700283050537,0.38615477085113525
11,Full Metal Jacket.,Full Metal Jacket,0.0009443759918212891,0.6523725986480713,0.9758221507072449
12,1759.,1759,0.0009632110595703125,0.6761748790740967,0.9702576994895935
13,Alex Garland.,Alex Garland,0.0008451938629150391,0.654111385345459,0.9811236262321472
14,Crazy in Alabama.,"""Crazy in Alabama""",0.0009243488311767578,0.6898586750030518,0.8834777474403381
15,Polo Grounds.,Polo Grounds,0.0009126663208007812,0.6460769176483154,0.9829354882240295
