idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,"Guadalajara, Mexico.",Jalisco,0.4531068801879883,2.743124485015869,0.4363585114479065
1,Fernando Sor.,Fernando Sor,0.282909631729126,1.0749261379241943,0.9885209798812866
2,Travis,Bill Watts,0.3333098888397217,1.0672836303710938,0.27564582228660583
3,"El Presidente is a cocktail made with rum, curaçao, vermouth, and grenadine. An Alabama Slammer is a cocktail made with amaretto, Southern Comfort, sloe gin, and orange juice.",a cocktail,0.6041994094848633,3.4019176959991455,0.44113463163375854
4,Cadillacs and Dinosaurs.,The Adventures of Tintin,2.137200355529785,1.322782039642334,0.23360109329223633
5,"Touro Law Center in Central Islip, New York.","Long Island, New York",0.5322306156158447,1.5282843112945557,0.36153122782707214
6,Céline Sciamma.,Céline Sciamma,0.7467014789581299,1.3397526741027832,0.9784943461418152
7,"Yes, Nate Silver is a statistician.",art of using probability and statistics,0.3090329170227051,1.3865230083465576,0.2637912333011627
8,over a thousand years.,thousand,0.3128030300140381,1.238476037979126,0.3430725336074829
9,"No, they are not both screenwriters. Richard Wallace was a film director, and Samira Makhmalbaf is a filmmaker and script writer.",no,0.2601015567779541,2.53873610496521,0.0689258724451065
10,"General Mitchell International Airport is closer to its nearest major city, Milwaukee.",Long Beach Airport,0.29302549362182617,1.6019008159637451,0.37962043285369873
11,"Rob Reiner played the role of Michael Stivic on ""All in the Family"" and also directed the film ""This Is Spinal Tap"", but the actor who played Michael Stivic was actually Rob Reiner's brother-in-law, Rob's brother-in-law is not mentioned in the text, but the actor who played Michael Stivic was Rob Reiner's brother-in-law, but the text does not mention Rob Reiner's brother-in-law, it mentions that Rob Reiner played the role of Michael Stivic.",Robert Reiner,0.28896045684814453,6.204117774963379,0.29198357462882996
12,Shoah (1985) released first.,Shoah,0.6246416568756104,1.4431817531585693,0.5912067890167236
13,"Ravindra Jain, an Indian music composer.",Indian,0.2368919849395752,1.335559606552124,0.381413996219635
14,"Yes, Alex Timbers is a writer and director, and Big Hero 6 is a 2014 animated film.",yes,0.2758145332336426,2.199131488800049,0.1581096053123474
15,Film director and producer.,"film director, film producer, screenwriter",0.35811710357666016,1.2303667068481445,0.9100342988967896
