idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, Oslo.,Oslo,0.14963793754577637,8.504655838012695,0.9570761322975159
1, 2,two,0.12888336181640625,8.537947177886963,0.8183472156524658
2, North Carolina,North Carolina Tar Heels,0.10887289047241211,8.53145170211792,0.6838787794113159
3, Yes.,yes,0.13730907440185547,8.494227647781372,0.836855947971344
4," ""Daughter's Hand""",Daughter's Hand,0.1264653205871582,9.046496629714966,0.915789008140564
5, Yes.,yes,0.12507319450378418,8.535444974899292,0.836855947971344
6, Yes.,yes,0.1170191764831543,8.531716108322144,0.836855947971344
7, Joe C.,Joe C.,0.11950325965881348,8.703906059265137,1.0000001192092896
8, Emilia-Romagna.,northern Italian region,0.10238385200500488,9.055389642715454,0.35740602016448975
9, Mad Dog Adair,Johnny,0.13256382942199707,8.813493490219116,0.19083920121192932
10, No.,no,0.1156623363494873,8.495784044265747,0.8128341436386108
11, Anna of the North,Anna of the North,0.12064623832702637,8.777266025543213,1.0
12," April 25, 1984","April 25, 1984",0.12492632865905762,9.222259283065796,1.0000001192092896
13," They are both associated with Viacom, with Sumner Redstone being the chairman and Carl Folta serving as Executive Vice President, Corporate Communications.",he served as Sumner Redstone's senior adviser and spokesman,0.11949729919433594,12.076728820800781,0.6309645175933838
14, Bob Engelman.,Bob Engelman,0.15305423736572266,8.817075967788696,0.9840198159217834
15," No, they are not the same nationality. Conchita Martínez is Spanish and Lucie Hradecká is Czech.",no,0.13259148597717285,11.82863473892212,0.07009775936603546
