idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, 1978,1978,0.1256546974182129,8.233870267868042,1.0
1," Blink-182 was formed in Poway, California, which is further west than The Verve Pipe, which was formed in East Lansing, Michigan.",The Verve Pipe,0.14169597625732422,11.601787805557251,0.2749086618423462
2, 326 km,326 km across,0.13631677627563477,8.117521524429321,0.860255777835846
3, Norton School.,Norton School,0.13356518745422363,8.174386262893677,0.9792410731315613
4, George Strickland of Sizergh.,Sir George Strickland,0.15437102317810059,8.90693473815918,0.8291453123092651
5, Under-20 level.,England national under-17 football team,0.15520906448364258,8.412222385406494,0.320063054561615
6, Virginia Ruano Pascual was born first.,Virginia Ruano Pascual,0.12367081642150879,9.061607837677002,0.7979848384857178
7, Ice hockey.,hockey,0.14684033393859863,8.112088680267334,0.8945800065994263
8, A&E.,A&E.,0.12472128868103027,8.108548879623413,1.0
9, William McKinley,William McKinley,0.13042497634887695,8.104988098144531,1.0
10, Sheldon Adelson.,Las Vegas Sands Corporation,0.150956392288208,8.282260179519653,0.1896532028913498
11, They are both pizza companies.,pizza company,0.129133939743042,8.505406856536865,0.7820576429367065
12, Annie Weatherwax,Annie Weatherwax,0.13750457763671875,8.314189434051514,1.0000001192092896
13, 1943,1943,0.11420226097106934,8.139610052108765,1.0
14, John A. Davis.,John Alexander Davis,0.13141155242919922,8.340709924697876,0.907942533493042
15, Hot Press,Hot Press,0.134735107421875,8.02230978012085,1.0
