idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, Adam Drummond,Adam Drummond,0.0005135536193847656,0.6174952983856201,1.0
1, Chrysler,Chrysler,0.0005488395690917969,0.2849900722503662,1.0000001192092896
2, Neither Lukas Rossi nor Pearl Lowe have a common occupation.,singer,0.0004944801330566406,1.6757402420043945,0.07732285559177399
3, Yes.,yes,0.0004951953887939453,0.4030907154083252,0.836855947971344
4, Marge Simpson,"Marge"" Simpson",0.0004918575286865234,0.5409746170043945,0.9622139930725098
5," No. Calocedrus is native to eastern Asia and western North America, while Streptosolen is found in open woodlands of Colombia, Ecuador, and Peru.",no,0.000507354736328125,4.62187933921814,0.039303477853536606
6, Jim Calhoun,Jim Calhoun,0.0005123615264892578,0.6715054512023926,1.0
7, Public,public,0.0004944801330566406,0.2858400344848633,1.0000001192092896
8, 1998,1998,0.0005016326904296875,0.5723268985748291,1.0
9, Great Britain,Great Britain,0.0005047321319580078,0.4049673080444336,1.000000238418579
10," ""Gucci Gucci"" by Kreayshawn.",The A Team,0.0005006790161132812,1.6850225925445557,0.03130215406417847
11, Full Metal Jacket,Full Metal Jacket,0.0005011558532714844,0.5458724498748779,1.0
12, 1759,1759,0.0004994869232177734,0.5351970195770264,1.0
13, Alex Garland,Alex Garland,0.0004966259002685547,0.4124574661254883,1.0
14, Crazy in Alabama,"""Crazy in Alabama""",0.000492095947265625,0.5558524131774902,0.9169074892997742
15, Polo Grounds,Polo Grounds,0.0005049705505371094,0.5668799877166748,1.0000001192092896
