idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,Bloomingdale's.,Talbots,0.001280069351196289,2.6744213104248047,0.3496965169906616
1,Princess Myung-eun.,Princess Myung-eun,0.0014164447784423828,1.3798682689666748,0.9776561260223389
2,Austrocedrus is native to Chile.,Eriosyce,0.0012011528015136719,1.474557876586914,0.20768900215625763
3,The Columbine High School massacre.,1999 Columbine High School massacre,0.0014035701751708984,1.4790136814117432,0.8940457105636597
4,Buzz Aldrin,Buzz Aldrin,0.0013697147369384766,1.2344956398010254,0.9999999403953552
5,1995,1995,0.0012061595916748047,1.3106663227081299,1.0
6,Tom Vaughan directed the 2014 comedy/romance film.,Tom Vaughan,0.0012519359588623047,1.7213969230651855,0.6302311420440674
7,"Georgi Ivanov Kakalov was born on July 2, 1940, and Roberto Vittori was born on October 15, 1964.",Georgi Ivanov,0.0012085437774658203,2.730409860610962,0.5080739259719849
8,Paul Sarbanes.,Paul Sarbanes,0.0012431144714355469,1.344405174255371,0.986678957939148
9,Cumbernauld Castle.,Cumbernauld Castle,0.0011734962463378906,1.4441800117492676,0.9882196187973022
10,French.,French,0.0012438297271728516,1.2206854820251465,0.9555248618125916
11,The U.S. Supreme Court.,United States Supreme Court,0.0012595653533935547,1.468472957611084,0.8569009900093079
12,Franklin County.,Franklin County,0.0013155937194824219,1.1744215488433838,0.984024167060852
13,Robbie Coltrane played the character Hagrid in the Harry Potter series.,Professor Sprout,0.0012526512145996094,1.8723607063293457,0.09429362416267395
14,"England, Scotland, and Ireland.","England, Scotland and Ireland",0.001264333724975586,1.511913537979126,0.9381504058837891
15,2013.,2013,0.0013434886932373047,1.2612228393554688,0.9337419867515564
