idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, The Great Beauty.,The Great Beauty,0.13201546669006348,8.422773599624634,0.9481562376022339
1, Middleton.,Middleton,0.13185667991638184,8.151695966720581,0.9682097434997559
2, Gar Heard,Doc Rivers,0.12127447128295898,8.13136601448059,0.2107364684343338
3, 1717 Broadway is taller at 750 feet compared to One Dag Hammarskjöld Plaza at 628 ft.,1717 Broadway,0.12181782722473145,11.076306343078613,0.6169110536575317
4, Donnie Munro,Donnie Munro,0.1448655128479004,8.434361457824707,1.0
5, The East Village.,East Village,0.1349809169769287,8.380385160446167,0.9430379271507263
6, 1971,1971,0.1627352237701416,8.295001983642578,1.0
7, The Last Princess.,The Last Princess,0.12845683097839355,8.423898220062256,0.9844104051589966
8, 1977,11 November 1977,0.11130309104919434,8.315386533737183,0.826808512210846
9, Consolidation Coal Company.,Consol Energy Inc.,0.1136314868927002,8.544861793518066,0.502257764339447
10, 1981,1988,0.15829205513000488,8.249648332595825,0.6903351545333862
11, 1988,1988,0.1265091896057129,8.322890043258667,1.0
12, The social economy.,The social economy,0.11410689353942871,8.410228729248047,0.9703289270401001
13, Yes.,no,0.1774430274963379,8.139672040939331,0.5598188042640686
14, Bellagio,Bellagio,0.12398529052734375,8.32634949684143,0.9999999403953552
15, The Beatles.,the Beatles,0.13109397888183594,8.273195505142212,0.97524493932724
