idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, Headspace,Headspace,0.1285085678100586,8.837462902069092,1.0
1, Australia.,Australia,0.11975836753845215,8.763857364654541,0.9376925826072693
2, Cristiano Ronaldo,Cristiano Ronaldo,0.11262249946594238,8.78075361251831,0.9999998807907104
3, Yes.,yes,0.1258697509765625,8.730927467346191,0.836855947971344
4, Doris Speed,Doris Speed,0.13040661811828613,8.96290636062622,1.0
5, Dubai International Airport,83.6 million,0.11246776580810547,8.917481899261475,0.12459549307823181
6, Comic Court,Comic Court,0.13219285011291504,8.753429412841797,1.0000001192092896
7, Moya Brennan,Moya Brennan,0.1293041706085205,8.95924997329712,1.0
8, Irrigation canals.,Canal,0.14008569717407227,9.21259331703186,0.7449175715446472
9, Princess Tutu,Princess Tutu,0.11874055862426758,8.902645111083984,1.0
10, Hans Lippershey,Hans Lippershey,0.11033082008361816,9.074658155441284,0.9999999403953552
11, The Punisher.,The Punisher,0.12726521492004395,9.067149877548218,0.9796980619430542
12, Santa Cruz.,Santa Cruz,0.11725497245788574,8.973273754119873,0.9793744087219238
13, Tame Impala,Tame Impala,0.11158132553100586,9.03247880935669,1.000000238418579
14, Renaissance Man.,Renaissance Man,0.1362161636352539,8.905106782913208,0.9820020794868469
15," 3,490 ft",3490 ft,0.1180887222290039,9.151312828063965,0.6690546870231628
