idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score
0, 1995,1995,0.0005137920379638672,0.5962562561035156,1.0
1, 1977,1961,0.0005376338958740234,0.51123046875,0.4067855179309845
2, Movies for the Blind,Movies for the Blind,0.0004892349243164062,0.6338465213775635,1.0000001192092896
3, Yes,yes,0.0004925727844238281,0.2658042907714844,1.0000001192092896
4, Jay Asher,Jay Asher,0.0004858970642089844,0.513176679611206,1.0
5, London Academy of Music and Dramatic Art.,London Academy of Music and Dramatic Art,0.0004878044128417969,1.2592554092407227,0.9856956005096436
6, Rubén Darío,Rubén Darío,0.0004973411560058594,0.637601375579834,1.0
7, Super High Me (2008),Super High Me,0.0004825592041015625,1.0069336891174316,0.753966748714447
8, Starz,Starz,0.0005044937133789062,0.41574931144714355,1.000000238418579
9, Wycombe Wanderers,Wycombe Wanderers,0.00048732757568359375,0.7000982761383057,1.0
10, Miki Berenyi,Miki Eleonora Berenyi,0.0004949569702148438,0.7912616729736328,0.8700859546661377
11, Tom Horner ran against Republican candidate Tom Emmer in the 2010 Minnesota gubernatorial election.,Tom Emmer,0.0004980564117431641,2.683450698852539,0.5896160006523132
12, Dogging and Bluejacking.,voyeurism and exhibitionism,0.0005099773406982422,1.0466177463531494,0.23627112805843353
13, Trappist beer.,Trappist beer,0.0004944801330566406,0.7842278480529785,0.9830036759376526
14, WGCL-TV,"WGCL-TV,",0.0004851818084716797,0.5397803783416748,0.9902368187904358
15, Gulf of Maine,Gulf of Maine,0.0004849433898925781,0.529977560043335,1.0
