idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score
0, Habsburg-Lorraine,House of Habsburg-Lorraine,0.13639521598815918,9.506365299224854,0.893937349319458
1, Received Pronunciation (RP),the south of England,0.1317746639251709,9.524053573608398,0.09263931214809418
2, Sonny Seiler.,Sonny Seiler,0.13753795623779297,9.364941358566284,0.9885178804397583
3, French,French,0.14958429336547852,8.818840742111206,1.0
4, The 1998 NBA draft.,1998 NBA draft,0.13489460945129395,9.680902242660522,0.9643936157226562
5," ""Horses""","""Horses""",0.12185335159301758,9.296643257141113,1.0
6, York Beach,"York Beach, Maine",0.13675856590270996,8.950981855392456,0.8689384460449219
7," Ranulf III, Earl of Chester.","Ranulf de Blondeville, 6th Earl of Chester and 1st Earl of Lincoln",0.11841392517089844,9.871965885162354,0.7536352872848511
8, Samuel Kuffour,Samuel Osei Kuffour,0.11921429634094238,9.292939186096191,0.8719363212585449
9, Maryland.,Maryland,0.143951416015625,9.032332181930542,0.9680911302566528
10, Adam Anderson was in the Hurts.,Hurts,0.11666059494018555,9.754129886627197,0.42382434010505676
11, Louis Le Prince.,Louis Le Prince,0.12519550323486328,9.255888938903809,0.9830161333084106
12, 1985,30 September 1985,0.1275017261505127,9.084481954574585,0.7699671983718872
13, John Jeremiah Sullivan,John Jeremiah Sullivan,0.13585209846496582,9.198323249816895,1.0000001192092896
14, Brian McFadden,Brian McFadden,0.1277010440826416,9.260071992874146,1.0
15," 75,283.","75,283",0.12476491928100586,9.43680191040039,0.9829486608505249
