idx,generated_response,ground_truth,ir_time,generate_time,bert_score
0,I'm not able to find any information that Talbots is located in an open-air shopping center that opened in September 2007.,Talbots,0.0010685920715332031,2.94226336479187,0.6167644262313843
1,Princess Myung-eun.,Princess Myung-eun,0.0010485649108886719,0.4404153823852539,0.9776561260223389
2,Eriosyce is native to Chile.,Eriosyce,0.00075531005859375,0.582127571105957,0.771764874458313
3,The Columbine High School massacre.,1999 Columbine High School massacre,0.0007898807525634766,0.4849512577056885,0.8940457105636597
4,Buzz Aldrin.,Buzz Aldrin,0.0007097721099853516,0.33855390548706055,0.9838287234306335
5,UFC 5.,1995,0.0006694793701171875,0.3401477336883545,0.3130328059196472
6,Tom Vaughan directed the 2014 comedy/romance film.,Tom Vaughan,0.0006783008575439453,0.7854659557342529,0.6302311420440674
7,Georgi Ivanov (born 1940) was born earlier than Roberto Vittori (born 1964).,Georgi Ivanov,0.0006573200225830078,1.3313393592834473,0.6748613119125366
8,Paul Sarbanes.,Paul Sarbanes,0.0008273124694824219,0.3883662223815918,0.986678957939148
9,Cumbernauld Castle.,Cumbernauld Castle,0.0006651878356933594,0.4247171878814697,0.9882196187973022
10,French.,French,0.0006616115570068359,0.24059605598449707,0.9555248618125916
11,The U.S. Supreme Court.,United States Supreme Court,0.0006840229034423828,0.4893147945404053,0.8569009900093079
12,Franklin County.,Franklin County,0.0007836818695068359,0.29247140884399414,0.984024167060852
13,Robbie Coltrane played Hagrid in the Harry Potter series.,Professor Sprout,0.0007216930389404297,0.7848188877105713,0.09836357086896896
14,England and Scotland.,"England, Scotland and Ireland",0.0007464885711669922,0.34011387825012207,0.9302615523338318
15,2013.,2013,0.0006814002990722656,0.3411386013031006,0.9337419867515564
