idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,Psyonix.,Psyonix,0.0012426376342773,2.6607136726379395,0.9709280729293824,1.0,1.0,NRG eSports is an esports organization that has rosters with a vehicular soccer video game developed by what company?
1,Wenchang.,Wenchang,0.0013017654418945,1.246070384979248,0.981013834476471,1.0,1.0,"Which is in Hainan province, Lichuan, Hubei or Wenchang?"
2,"François Ozon was born on November 15, 1967, and Alex Segal was born on July 1, 1915, so Alex Segal was born first.",Alex Segal,0.0012285709381103,2.948805093765259,0.5841972827911377,0.1538461538461538,0.1538461538461538,"Who was born first, Alex Segal or Mika Kaurismäki?"
3,Baby Bash.,Baby Bash,0.0012447834014892,1.145884990692139,0.9305698871612548,1.0,1.0,"Da Bidness 2 features an appearance by Ronald Ray Bryant, who is known better by what name?"
4,XL Recordings.,XL Recordings,0.0012533664703369,1.2844929695129397,0.9603765606880188,1.0,1.0,Ariel Rechtshaid has worked for a rock band from New York City that is signed to what label?
5,"No, Jason Schwartzman is from the United States and Rob Halford is from England.",no,0.0012116432189941,1.9635910987854004,0.2057596743106842,0.1333333333333333,0.1333333333333333,Are Chris Marker and Yvonne Rainer American?
6,1774,1774,0.0012707710266113,1.2446095943450928,1.0,1.0,1.0, A Time for Miracles chronicles the life story of America's first native born saint who was born in what year?
7,"Ovid wrote the Latin narrative poem ""Metamorphoses"", which chronicles the history of the world from its creation to the deification of Julius Caesar.",Ovid,0.0012483596801757,2.65791654586792,0.3750653862953186,0.0833333333333333,0.0833333333333333,Who wrote a Latin narrative poem of history from the cosmogonic myth to Caesar?
8,Aidan Gillen.,Aidan Gillen,0.0014317035675048,1.282725811004639,0.9852077960968018,1.0,1.0,Which Irish actor was added to The Maze Runner film series?
9,Rihanna.,Rihanna,0.0012540817260742,1.166492223739624,0.9637503623962402,1.0,1.0,New Zealand top 50 singles of 2014 contained a song by Eminem that had guest vocals from what Barbadian singer?
10,Adelaide.,Adelaide,0.0013618469238281,1.1613552570343018,0.9673576354980468,1.0,1.0,"What is the name of this only interstate railway station in South Australia, where Silver City Limited operated between it and Broken Hill?"
11,Sheikh Abu Hamza al-Masri.,Abu Hamza al-Masri,0.0012524127960205,1.5825188159942627,0.9148533940315248,0.888888888888889,0.888888888888889,Which Egyptian cleric was found with a copy of the Encyclopedia of Afghan Jihad in his London residence?
12,Hutchison 3G.,the Hutchison 3,0.0012528896331787,1.4398317337036133,0.7766520380973816,0.4,0.4,What UMTS-based mobile phone networks and Broadband internet Providers does Vidiator produce?
13,"""23""",Pour It Up,0.0012342929840087,1.2511169910430908,0.1254351437091827,0.0,0.0,What is the name of the song recorded by Rihanna that was written by Rock City?
14,Achtung Baby.,U2,0.0013613700866699,1.289015531539917,0.1965112537145614,0.0,0.0,For which band does the founder of Arcane Collective play?
15,"""Flaming Moe's.""","""Flaming Moe's.""",0.001253604888916,1.435312271118164,1.0000001192092896,1.0,1.0,"Joel H. Cohen has written for Saturday Night Live. His brother, Robert Cohen, has written for which episode of the Simpsons?"
