idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,To symbolize the blood of Christ and Christian martyrs.,to symbolize the blood of Christ and the Christian martyrs,0.0013210773468017,5.3246777057647705,0.9685169458389282,0.9473684210526316,0.9473684210526316,Why did the Popes of the middle ages wear red?
1,The Middle Ages.,1295,0.0009820461273193,0.3411262035369873,0.0754744708538055,0.0,0.0,In what year did cardinals in the Roman Catholic church start wearing red?
2,There is no information in the provided context about the standardization of red as a color for stop lights.,1968,0.0008790493011474,1.173529863357544,0.0248591341078281,0.0,0.0,When was the Terry v. Ohio case?
3,"There is no mention of ""particle gas dynamics"" in the given context.",study of fluid flows,0.0008282661437988,0.8793637752532959,0.2397680580615997,0.125,0.125,What is particle gas dynamics?
4,Kyoto.,Kyoto,0.000795841217041,0.2393808364868164,0.9672473669052124,1.0,1.0,Where was the military academy located?
5,By a key switch located inside the elevator on the centralized control panel.,Phase-two mode can only be activated by a key switch located inside the elevator on the centralized control panel,0.0008485317230224,0.8285365104675293,0.6161851286888123,0.787878787878788,0.787878787878788,How is the Phase-two mode enabled?
6,"Red, green, and blue.","red, green and blue",0.0007781982421875,0.488147497177124,0.949793577194214,1.0,1.0,Which colors are part of the RGB model?
7,Increased performance in competitions.,increased performance,0.0009312629699707,0.3930361270904541,0.6220170855522156,0.6666666666666666,0.6666666666666666,"Wearing red is connected to what result in humans, in terms of sport?"
8,1853.,1853,0.0008666515350341,0.3364348411560058,0.9680261015892028,1.0,1.0,When did Washington University secure its charter?
9,Reduce air pressure by around 20%.,reduce air pressure by around 20%,0.0009028911590576,0.5388462543487549,0.8933592438697815,1.0,1.0,A typical vacuum cleaner produces enough suction to do what to air pressure?
10,"A red flag in the Middle Ages signaled that the defenders of a town or castle would fight to defend it, or that a warship would show no mercy to its enemy.",defenders of a town or castle would fight to defend it,0.0008258819580078,1.868771314620972,0.5459845066070557,0.5116279069767442,0.5116279069767442,What did a red flag signal in the Middle Ages?
