idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,1967,1967,0.0011172294616699,2.153434991836548,1.0,1.0,1.0,What year was the ice hockey team who defeated the Nashville Predators in the 2017 Stanley Cup Finals established?
1,1945,5 July 1945,0.0010826587677001,0.6384162902832031,0.8305239081382751,0.5,0.5,John Sandeman Allen was part of the South Norfolk constituency in the UK general election held on what date?
2,8 September 2010.,8 September 2010,0.0009951591491699,0.7974526882171631,0.977126121520996,1.0,1.0,"Senior is the fourth studio album by Norwegian electronic music duo Röyksopp, released on which date?"
3,Lisbon.,Lisbon,0.0009543895721435,0.5929787158966064,0.9658610820770264,1.0,1.0,Hi Fly Malta is a subsidiary of a charter airline headquartered in what city?
4,"No, they are not. Peniocereus is found in the southwestern United States and Mexico, while Anthericum is found in the tropics and southern Africa, but also in Europe.",no,0.0009407997131347,1.9740209579467771,0.0756185948848724,0.0689655172413793,0.0689655172413793,Are Chris Marker and Yvonne Rainer American?
5,Mitsubishi A5M.,The Mitsubishi A5M,0.0009570121765136,0.7184240818023682,0.9708598852157592,0.8,0.8,"Which Japanese fighter was the predecessor of the ""Reisen?"""
6,Geoffrey Chaucer.,Geoffrey Chaucer,0.0010058879852294,0.6818292140960693,0.9879741072654724,1.0,1.0,"Which person Derek Pearsall wrote about was also known as ""the Father of English literature""?"
7,Lloyd Noble Center.,Lloyd Noble Center,0.0010037422180175,0.6755273342132568,0.9878194332122804,1.0,1.0,What is the name of the college basketball stadium that opened in 1975 and whose university's current athletic director is Joe Castiglione?
8,Tulips originated in a band stretching east from Turkey to Central Asia.,Tulips,0.0009708404541015,1.038837194442749,0.6522240042686462,0.1538461538461538,0.1538461538461538,"Which, or both, originated in Turkey and Central Asia; Tulips or Virgilia trees?"
9,1795.,1795,0.000969648361206,0.6739501953125,0.9640854001045228,1.0,1.0,What was the birth year of the founder of the spiritualistic philosophy codified in the 19th century?
10,Cléo from 5 to 7.,Cléo from 5 to 7,0.0009505748748779,0.8139388561248779,0.9813441038131714,1.0,1.0,What is the name of the 1962 French film starring Corinne Marchand which portarys the actress waiting to hear of a medical diagnosis?
11,Shanghai Stock Exchange.,The Stock Exchange of Hong Kong Limited,0.0010011196136474,0.6451692581176758,0.7168289422988892,0.4,0.4,What is the name of the third largest East Asian stock exchange that once featured the New World Department Store China?
12,Dungeons & Dragons.,Dungeons & Dragons,0.0009815692901611,0.6480095386505127,0.9618784785270692,1.0,1.0,The Gates of Firestorm Peak was an adventure written by the author who worked on which game series for Wizards of the Coast?
13,English.,English,0.0009715557098388,0.5947046279907227,0.9305142164230348,1.0,1.0,What language is spoken at both Lipscomb University and University of Debrecen?
14,Peter Daou.,Peter Daou,0.0010137557983398,0.6837248802185059,0.9787980318069458,1.0,1.0,Which Clinton campaign adviser is the creator of the website Verrit? 
15,Judd Hirsch.,Judd Hirsch,0.0009973049163818,0.7136757373809814,0.9783570766448976,1.0,1.0,"The American television series Delvecchio starred what actor, known for playing Alex Rieger on Taxi, as the title character?"
