idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,Northeastern State University.,Northeastern State University,0.2737414836883545,4.151498079299927,0.9759487509727478,1.0,1.0,What university has the largest Native American enrollment in the US?
1,Four times.,four times,0.4266538619995117,2.907667636871338,0.9555034041404724,1.0,1.0,How much more efficient as standard incandescents was the white LED commercially available in 2003?
2,"1,600 civilians were casualties, with around 400 killed.",around 400,0.4551599025726318,3.710206270217896,0.4087463617324829,0.3636363636363636,0.3636363636363636,How many were killed in the bombing of the Thames Estuary?
3,Brandbombenfelder (Incendiary Fields),Brandbombenfelder (Incendiary Fields),0.3714537620544433,3.500593900680542,1.0,1.0,1.0,The Feuerleitung (Blaze Control) tactic led to what creation for marking targets?
4,7 September 1940.,7 September 1940,0.5773885250091553,3.209038019180298,0.978657603263855,1.0,1.0,What was the beginning date of the aerial raids on Great Britain?
5,168 people died in the Oklahoma City bombing.,168,0.2575690746307373,2.8629708290100098,0.2120770514011383,0.2222222222222222,0.2222222222222222,How many people died in the Oklahoma City Bombing?
6,"Tension, cold, and vibrations from the aircraft, as well as the exhaustion from the mission itself.","Bombers were noisy, cold, and vibrated badly",0.2646594047546386,4.24162220954895,0.525996208190918,0.2608695652173912,0.2608695652173912,What contributed to the exhaustion of crews flying extra sorties?
7,Walter Bradford Cannon.,Walter Bradford Cannon,0.4343061447143554,2.673211574554444,0.9863770008087158,1.0,1.0,Who argued that physiological responses were insufficient to explain emotional experiences?
8,"The ""Bible Belt"".","the ""Bible Belt""",0.3388633728027344,2.746236085891724,0.9758330583572388,1.0,1.0,What is the conservative Evangelical Christian region called?
9,"The second notable recording is of Herbert Morrison's famous ""Britain shall not burn"" appeal for more fireguards in December 1940.","Herbert Morrison's famous ""Britain shall not burn"" appeal for more fireguards in December 1940.",0.4470009803771972,4.597734451293945,0.9415979981422424,0.8333333333333333,0.8333333333333333,What is a second recording that is of note?
10,The component processing model of emotion.,components processing model,0.3649153709411621,2.7980189323425293,0.5667557716369629,0.6666666666666666,0.6666666666666666,What model of emotion was developed by Scherer?
11,The University of Oklahoma campus.,the south oval of the University of Oklahoma campus,0.4750328063964844,2.583425998687744,0.8458245992660522,0.7142857142857143,0.7142857142857143,Where was the Medieval Fair of Norman held for its first 2 years?
12,Anthropology.,anthropology,0.3885736465454101,2.6027607917785645,0.9676189422607422,1.0,1.0,"In addition to linguistics and genetics, what field of study researches Samoan origins?"
13,AD 850-1450.,between AD 850 and 1450,0.3896417617797851,2.6668388843536377,0.8826918601989746,0.7499999999999999,0.7499999999999999,When did Spiro Mounds flourish?
14,"177,000 people, which is about 1/7 of the population of Greater London.",4%,0.324500560760498,4.111703634262085,0.1242947429418563,0.0,0.0,In 1940 what percentage used the Tube for a sleeping shelter?
15,Energy.,energy,1.1391003131866455,2.312663078308105,0.8861300349235535,1.0,1.0,The first law of thermodynamics asserts that what is always conserved and that heat flow is a form of energy transfer?
16,Dr. R. V. Jones,Dr. R. V. Jones,0.4140622615814209,3.208134651184082,1.0,1.0,1.0,Which RAF technical advisor was the conversation passed onto?
17,The Pioneer Corps.,Pioneer Corps,0.4028983116149902,2.9119653701782227,0.966135025024414,0.8,0.8,The Royal Army Pay Corps and what other group were in charge of salvage and clean-up?
