idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,The Mozilla Foundation.,Mozilla Foundation,0.3407590389251709,2.056352376937866,0.9259703159332277,0.8,0.8,What did Netscape launch in 1998?
1,January 2009.,January 2009,0.4427967071533203,0.7255241870880127,0.9733129739761353,1.0,1.0,When did the European Commission say they would investigate the bundling?
2,Transistors.,transistors,0.4236645698547363,0.8357970714569092,0.9459264278411864,1.0,1.0,Vacuum tubes in early computers were replaced by what?
3,A byte.,a byte,0.2929975986480713,0.7880120277404785,0.9634421467781068,1.0,1.0,A group of 8 bits is called what?
4,Quantum factoring.,quantum factoring,0.3502407073974609,0.6797521114349365,0.9782191514968872,1.0,1.0,By what method do quantum computers solve encryption algorithms quickly?
5,Richard Braithwait.,Richard Braithwait,0.27907395362854,0.8821477890014648,0.9869220852851868,1.0,1.0,"Who was the author of the book, The Yong Mans Gleanings?"
6,The Z3.,the Z3,0.2583813667297363,0.8421223163604736,0.983423113822937,1.0,1.0,"What was the first automatic, digital, programmable computer created by Konrad Zuse?"
7,5,a record five,0.4639787673950195,0.6007022857666016,0.642279863357544,0.0,0.0,How many consecutive losses has the Liberal party faced since the 2002 election?
8,The United States Navy.,the United States Navy,0.6295897960662842,0.8805902004241943,0.9767524600028992,1.0,1.0,What part of the US military developed an electromechanical analog computer to use on a submarine?
9,World War II.,"World War II,",0.4794590473175049,0.8344364166259766,0.9625085592269896,1.0,1.0,During what war were computers first used for military applications?
10,Programmer error or an oversight made in the program's design.,programmer error or an oversight made in the program's design,0.3250350952148437,0.7340586185455322,0.9279968738555908,1.0,1.0,Bugs are usually the fault of whom or what?
11,Persia (modern-day Iran) in 1235 by Abi Bakr of Isfahan.,Persia,0.2832679748535156,1.5532395839691162,0.7062361240386963,0.1666666666666666,0.1666666666666666,What has the West historically referred Iran as?
