idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0, Robin van Persie,Robin van Persie,0.0005147457122802,2.45999813079834,1.0000001192092896,1.0,1.0,"Famous football players watched Soufiane Touzani's videos, including Cristiano Ronaldo, Thierry Henry and who else?"
1, David Harbour,Matthew Modine,0.0005462169647216,1.2862238883972168,0.3537243902683258,0.0,0.0,"Who starred in the Netflix series ""Stranger Things"" and the cancelled series ""Proof""?"
2, None,Walt Disney Productions,0.0005116462707519,0.8793928623199463,0.181885540485382,0.0,0.0,Claude Bertrand played a part in the 1970 animated romantic musical comedy produced by what company?
3, Jonathan Rea,Jonathan Rea,0.0005125999450683,1.6890079975128174,1.0000001192092896,1.0,1.0,Who was the winner of the 2016 Superbike World Championship?
4, Marvel,Marvel Comics,0.0005011558532714,0.8748736381530762,0.9171836972236632,0.6666666666666666,0.6666666666666666," The Walt Disney Company acquired what comic company that has fictional supervillain, that is a foe of the Avengers and the X-Men?"
5, Adele,Adele,0.0005059242248535,1.282818078994751,1.0000001192092896,1.0,1.0,Which graduate of BRIT School for Performing Arts and Technology had music videos directed and produced by Rogue Films?
6, Owen Jones,Owen Jones,0.0005130767822265,1.2857236862182615,1.0,1.0,1.0,WHich One Rogue Reporter star was born on August 8th 1984?
7, 2009,2009,0.0005006790161132,1.6901159286499023,0.9999998211860656,1.0,1.0,"Blackjack Switch is a casino gambling game invented by Geoff Hall, and patented in what year, natural blackjacks are paid 1:1 instead of the standard 3:2, and a dealer hard 22 pushes all player hands except a natural, a croupier or dealer is someone appointed at a gambling table to assist in the conduct of the game, especially in the distribution of bets and payouts?"
8, Shinya Aoki,Kazushi Sakuraba,0.0005123615264892,2.0966105461120605,0.3051710128784179,0.0,0.0,What Japanese mixed martial artist worked for the Dream organization in many of their promoted MMA shows?
9, Queen,Sylvester Stallone,0.000500202178955,0.8748364448547363,0.1359650790691375,0.0,0.0,"Who starred in John G. Avildsen's sports drama that came six years after ""Cry Uncle!""? "
10, 1962,1962,0.0004997253417968,1.6858863830566406,1.0,1.0,1.0,The founder of the techno record label Metroplex was born in what year?
11, 1984,New York,0.0005140304565429,1.686489820480347,0.2957191467285156,0.0,0.0,"101 Park Avenue and 55 Water Street, are located in which state?"
12, Boardwalk Empire,Terence Winter,0.0005075931549072,1.6944847106933594,0.2339503020048141,0.0,0.0,Kenneth Choi plays Chester Ming in a 2003 film written by who?
13, Ares and Right On! are both magazines.,magazine,0.0004968643188476,4.5304114818573,0.5554457902908325,0.25,0.25,"Moves and Heavy Metal, are which type of publication?"
14, Yes,yes,0.0005114078521728,0.8768415451049805,1.0000001192092896,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?
15, The Ole Miss riot of 1962,The Ole Miss riot of 1962,0.0005028247833251,3.725396871566773,1.0,1.0,1.0,"Paul Guihard was murdered in what battle that was fought between Southern segregationist civilians and federal and state forces beginning the night of September 30, 1962?"
16, Canada,Canada,0.0005180835723876,0.8785607814788818,1.0,1.0,1.0,"Afrophilya, is an international music festival founded in Montreal, Quebec, in which country, notable artists who have performed at the festival include South African Lorraine Klaasen daughter of Nelson Mandela's favourite singer Thandi Klaasen?"
17, Billie Joe Armstrong,Billie Joe Armstrong,0.000495433807373,2.0918424129486084,1.0,1.0,1.0,Kerplunk was released by the punk rock band who were formed by which lead vocalist?
18, Isabella of Portugal,Isabella of Portugal,0.0005114078521728,2.109121084213257,1.0,1.0,1.0,"Who was this Holy Roman Empress and Queen of Spain, Germany, Italy, Naples and Sicily and Duchess of Burgundy whose influential friends include Leonor de Castro Mello y Meneses?"
