idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question
0,"What's New, Scooby-Doo?","What's New, Scooby-Doo?",0.2663793563842773,3.219012260437012,1.0,1.0,1.0,"The third and final single by rock band, A, was used in the episode ""Farmed and Dangerous"" from which American animated sitcom mystery comedy series?"
1,Auschwitz concentration camp.,Auschwitz,0.2979836463928222,1.1004080772399902,0.8882373571395874,0.5,0.5,Where did this real life mad doctor whose crimes were the inspiration for the film The Human Centipede work at during World War II?
2,Tokyo.,Tokyo,0.4729318618774414,1.0021376609802246,0.957403302192688,1.0,1.0,"Fukuzawa Yukichi, was a Japanese author, writer, teacher, translator, entrepreneur and journalist who founded Keio University, a Japanese private university located in Minato, in which city? "
3,Waikiki.,Waikīkī Beach,0.4041507244110107,1.02588152885437,0.772841215133667,0.0,0.0,"Exotica, the first album by Martin Denny was recorded in a studio located in an area most famous for what?"
4,"""Please Take Care of My Refrigerator"".",Please Take Care of My Refrigerator,0.387669563293457,1.1563506126403809,0.8105467557907104,1.0,1.0,Mihal Ashminov is currently in the cast of which South Korean cooking program?
5,1962.,1962,0.2280635833740234,1.0953741073608398,0.9593217968940736,1.0,1.0,The founder of the techno record label Metroplex was born in what year?
6,New Jersey.,Keasbey,0.442047119140625,1.1442725658416748,0.1182309240102768,0.0,0.0,Pathmark was started when a member broke away from a retailer's cooperative based in what city?
7,Cellist.,cellist,0.3366131782531738,0.9714255332946776,0.9743863940238952,1.0,1.0,"Mstislav Rostropovich, Daniil Shafran and Sviatoslav Knushevitsky were leading examples of what kind of musician among 20th century Russians?"
8,"Jai alai, a variation of Basque pelota.",Basque pelota,0.6313612461090088,1.4316473007202148,0.8053162693977356,0.4444444444444445,0.4444444444444445,Moisés Solana Was a Race car driver from Mexico who also played this sport that is a variation of what? To fund his racing career?
9,"No, they belong to different families. Orychophragmus is in the Brassicaceae family, while Chrysobalanus is in the Chrysobalanaceae family.",no,0.3131206035614013,2.471724033355713,0.0713988095521926,0.1,0.1,Are Chris Marker and Yvonne Rainer American?
10,The BMW X1.,BMW X1,0.5975501537322998,1.0998101234436035,0.9351106286048888,0.8,0.8,Which compact luxury crossover SUV is the new BMW X2 modeled after?
11,"11,941.","11,941",3.9629085063934326,1.3624799251556396,0.9873628616333008,1.0,1.0,"At the 2010 census, what was the population of the town in which resides the main campus of Brunswick (Brittonkill) Central School District?"
12,Boreal forest.,boreal forest,2.3059420585632324,1.1061069965362549,0.9868847131729126,1.0,1.0,"The Kazan River flows through tundra and taiga, which is also known as what? "
13,The Peramangk people.,Peramangk,0.4804270267486572,1.2755577564239502,0.7892246246337891,0.5,0.5,"What indigenous Australian people warned settlers that the Hoffnungsthal, South Australia was prone to flooding?"
14,Hipparchus.,Hipparchus,0.6145520210266113,0.8253273963928223,0.982247233390808,1.0,1.0,"An imprecise but systematic determination of the magnitude of objects was introduced by which Greek astronomer, geographer, and mathematician?"
15,Gertrude Stein.,Gertrude Stein,1.7126164436340332,1.0523850917816162,0.9821693897247314,1.0,1.0,"Who was born first, Gertrude Stein or Ezra Pound?"
